ID,InChIKey,Solubility,SD,Ocurrences,Group,MolWt,MolLogP,PredictedSolubility,Residual,AbsoluteResidual
B-2957,RVWLHPJFOKUPNM-UHFFFAOYSA-N,-8.6036,0.3517999999999999,2,G3,360.88200000000006,7.274000000000001,-5.109838833557244,-3.4937611664427557,3.4937611664427557
B-1841,CUJJSLYROAWARJ-UHFFFAOYSA-N,0.5416,0.0,1,G1,287.343,1.9898,-2.951625991332891,3.4932259913328907,3.4932259913328907
H-215,UDMZPLROONOSEF-UHFFFAOYSA-N,-8.94,0.4985999999999997,2,G3,395.3270000000001,7.9274,-5.447558267951043,-3.492441732048957,3.492441732048957
C-1685,LESVOLZBIFDZGS-UHFFFAOYSA-N,0.54,0.302,2,G3,287.343,1.9882,-2.951034738353362,3.491034738353362,3.491034738353362
A-3639,IIJDGRLUYMOVFN-UHFFFAOYSA-N,-1.019613944,0.0,1,G1,461.4780000000004,4.879000000000002,-4.5059516000445115,3.4863376560445114,3.4863376560445114
A-1893,HTDJPCNNEPUOOQ-UHFFFAOYSA-N,0.652738306,2.89794000865,2,G2,222.46499999999995,2.1552,-2.831426462844029,3.484164768844029,3.484164768844029
A-2206,GUEIZVNYDFNHJU-UHFFFAOYSA-N,-6.2534935167,0.0853916607426202,6,G5,240.214,1.8732,-2.7768228309242184,-3.4766706857757814,3.4766706857757814
A-2085,TYIXMATWDRGMPF-UHFFFAOYSA-N,-5.777924821699999,1.021704798550597,3,G4,465.957,-1.118,-2.30237938500961,-3.475545436690389,3.475545436690389
B-527,DYAHQFWOVKZOOW-UHFFFAOYSA-N,0.8536,0.0,1,G1,140.094,2.2038,-2.619176227050298,3.472776227050298,3.472776227050298
B-2932,BQHCQAQLTCQFJZ-UHFFFAOYSA-N,-8.5801,0.0099499999999999,2,G3,360.88200000000006,7.274000000000001,-5.109838833557244,-3.4702611664427554,3.4702611664427554
H-519,QMUKHHNFJVHXQY-UHFFFAOYSA-N,-8.06,0.0,1,G1,320.04600000000005,6.199420000000003,-4.598617947992063,-3.461382052007938,3.461382052007938
F-1064,QZMZMHINROTYPK-UHFFFAOYSA-N,-7.33,0.0,1,G1,310.39300000000003,4.298600000000004,-3.8692239217380164,-3.4607760782619836,3.4607760782619836
A-2312,NQAJBKZEQYYFGK-UHFFFAOYSA-N,-8.3860948559,0.3090453912694317,3,G5,413.5650000000001,6.378580000000007,-4.926189350531315,-3.4599055053686847,3.4599055053686847
A-2362,BHGFUQJUTOVQOS-UXQCFNEQSA-N,0.631268384,0.0,1,G1,233.73899999999995,2.0512,-2.824503467668171,3.455771851668171,3.455771851668171
A-3232,IUQJDHJVPLLKFL-UHFFFAOYSA-N,0.4499772209,0.0,1,G1,266.124,2.2924000000000007,-3.0041440883628505,3.4541213092628507,3.4541213092628507
C-2362,TYEDCFVCFDKSBK-UHFFFAOYSA-N,-8.9,0.0,1,G1,395.327,7.9274,-5.447558267951043,-3.4524417320489578,3.4524417320489578
A-5608,GWEVSGVZZGPLCZ-UHFFFAOYSA-N,-4.9999945622,1.9743966659269967,5,G4,79.865,-0.2401,-1.5477469218344124,-3.452247640365588,3.452247640365588
E-203,MVWHGTYKUMDIHL-UHFFFAOYSA-N,-8.56,0.0203969496630147,3,G5,360.88200000000006,7.274000000000001,-5.109838833557244,-3.450161166442756,3.450161166442756
H-232,AJKLKINFZLWHQE-UHFFFAOYSA-N,-8.56,0.8000000000000003,2,G2,360.88200000000006,7.274000000000001,-5.109838833557244,-3.450161166442756,3.450161166442756
A-6081,HMZGPNHSPWNGEP-UHFFFAOYSA-N,-8.5296561698,0.0,1,G1,338.576,7.367200000000008,-5.08193876150798,-3.4477174082920206,3.4477174082920206
B-1429,SIEILFNCEFEENQ-UHFFFAOYSA-N,0.9861,0.0,1,G1,217.844,1.1869,-2.4606928314300722,3.446792831430072,3.446792831430072
A-2270,PLAZXGNBGZYJSA-UHFFFAOYSA-N,-6.813503151,0.0,1,G1,195.265,3.8144000000000022,-3.3685375483113313,-3.4449656026886686,3.4449656026886686
A-4853,KXUYVAICGNQKKK-UHFFFAOYSA-N,-3.1729559438,0.2581190322443503,3,G5,446.7630000000004,10.694459999999992,-6.6138313161302165,3.4408753723302166,3.4408753723302166
A-2253,AGKBXKFWMQLFGZ-UHFFFAOYSA-N,-6.798351882,0.0,1,G1,270.284,3.232240000000002,-3.3630724097845373,-3.435279472215463,3.435279472215463
A-2684,IJCWFDPJFXGQBN-BIFNRIDTSA-N,-7.284910561499999,0.0,1,G1,963.563999999999,17.897399999999976,-10.71990577792456,3.43499521642456,3.43499521642456
B-3566,DXBHBZVCASKNBY-UHFFFAOYSA-N,-7.3854,0.0126999999999997,2,G3,228.294,5.146200000000003,-3.952990825139496,-3.4324091748605037,3.4324091748605037
H-436,FLNHUBDFYWZFMU-UHFFFAOYSA-N,-8.03,0.0,1,G1,320.04600000000005,6.199420000000002,-4.598617947992062,-3.4313820520079377,3.4313820520079377
A-1472,HBHGRMNRZXKQAU-UHFFFAOYSA-N,-4.8730792601,0.7404634591136895,6,G4,149.317,-1.0375,-1.4471848872030402,-3.42589437289696,3.42589437289696
C-1014,TXVHTIQJNYSSKO-UHFFFAOYSA-N,-7.66,0.0829065873270768,3,G5,252.316,5.737200000000003,-4.238521310073926,-3.421478689926074,3.421478689926074
B-3588,GYMFBYTZOGMSQJ-UHFFFAOYSA-N,-6.9555,0.0272499999999999,2,G3,192.261,4.301420000000002,-3.5401120191790643,-3.4153879808209355,3.4153879808209355
B-2873,LJQOBQLZTUSEJA-UHFFFAOYSA-N,-9.1999,0.0,1,G1,429.77200000000016,8.580799999999998,-5.785277702344842,-3.414622297655158,3.414622297655158
A-3086,CIFIGXMZHITUAZ-UHFFFAOYSA-M,0.583312842,0.0,1,G1,251.37,1.9329,-2.8300626211425763,3.413375463142576,3.413375463142576
B-2744,BAQCROVBDNBEEB-OPRFMTNSSA-N,-0.1982,0.0,1,G1,789.0990000000004,-0.0288000000000004,-3.607988480688094,3.409788480688094,3.409788480688094
A-5847,DDTBPAQBQHZRDW-UHFFFAOYSA-N,-7.0220260604,1.3979400087,2,G2,168.32399999999998,4.681200000000004,-3.613554445956163,-3.408471614443837,3.408471614443837
B-893,PMCVMORKVPSKHZ-UHFFFAOYSA-N,0.6086,0.0,1,G1,246.29,1.8891,-2.7996795439211972,3.4082795439211973,3.4082795439211973
B-2397,RONFGUROBZGJKP-UHFFFAOYSA-N,0.3322,0.0,1,G1,355.5750000000001,1.8040000000000005,-3.0736607658377495,3.4058607658377493,3.4058607658377493
A-2664,VHPUZTHRFWIGAW-UHFFFAOYSA-N,-6.2463311334,0.0,1,G1,176.332,2.5414000000000003,-2.8452081608584003,-3.4011229725415997,3.4011229725415997
B-696,HZTMGWSBSDLALI-UHFFFAOYSA-N,0.0985,0.0,1,G1,398.5480000000003,2.095000000000001,-3.301295358923605,3.399795358923605,3.399795358923605
A-1240,BLZWSNCCDXVOPZ-UHFFFAOYSA-M,-0.2262726911,0.0,1,G1,430.5300000000002,2.724600000000001,-3.6233363405281347,3.3970636494281345,3.3970636494281345
A-2335,UZGLIIJVICEWHF-UHFFFAOYSA-N,-4.8251168095,0.0806110919161939,3,G5,296.156,-2.195199999999998,-1.429760390105248,-3.395356419394752,3.395356419394752
A-2217,SEHQVBVJJRRRSG-UHFFFAOYSA-N,-6.4889092646,0.0,1,G1,351.41,1.8958,-3.0959436103479088,-3.3929656542520914,3.3929656542520914
H-434,WQCFXZHBWZFDAX-UHFFFAOYSA-N,-7.99,0.0,1,G1,320.04600000000005,6.199420000000003,-4.598617947992063,-3.3913820520079376,3.3913820520079376
A-1204,ZLJYMIJYVMPKAH-UHFFFAOYSA-L,-2.3189749133,0.0,1,G1,576.1200000000001,7.265500000000007,-5.708242545481732,3.389267632181732,3.389267632181732
A-6047,YPNBSXJSFUWYMV-UHFFFAOYSA-N,-7.547293505,0.0,1,G1,465.4440000000002,3.912500000000003,-4.1598819793247515,-3.3874115256752484,3.3874115256752484
C-2243,WDBLKMRZRGLISL-UHFFFAOYSA-N,-8.25,0.0,1,G1,342.43600000000004,6.745900000000002,-4.863135723512862,-3.386864276487138,3.386864276487138
B-3492,PIZCXVUFSNPNON-UHFFFAOYSA-N,0.4,0.0,1,G1,278.695,2.1465000000000005,-2.985362496808829,3.385362496808829,3.385362496808829
D-16,BGHCVCJVXZWKCC-UHFFFAOYSA-N,-7.456,0.2495499999999997,2,G3,198.39399999999995,5.707400000000006,-4.076808623750013,-3.379191376249987,3.379191376249987
C-992,DTMRKGRREZAYAP-UHFFFAOYSA-N,-9.16,0.0193500000000002,2,G3,429.77199999999993,8.580799999999998,-5.785277702344841,-3.3747222976551594,3.3747222976551594
B-1540,PIHGQKMEAMSUNA-UHFFFAOYSA-N,-7.1031,0.0,1,G1,247.253,4.395400000000002,-3.7285317646187845,-3.374568235381216,3.374568235381216
F-1061,GNEPOIGFRNMTBQ-UHFFFAOYSA-N,-7.54,0.0,1,G1,314.42500000000007,5.075400000000005,-4.167545831584293,-3.3724541684157074,3.3724541684157074
B-3207,ZAGRQXMWMRUYRB-UHFFFAOYSA-N,-8.48,0.0,1,G1,360.88200000000006,7.274,-5.1098388335572436,-3.370161166442757,3.370161166442757
B-3072,WDLTVNWWEZJMPF-UHFFFAOYSA-N,-8.48,0.0,1,G1,360.88200000000006,7.274000000000001,-5.109838833557244,-3.370161166442756,3.370161166442756
A-445,KCFGCDSNSLCBLY-IOLMCIFPSA-N,-3.0521011765,0.0,1,G1,776.82,7.672400000000009,-6.419519673206379,3.367418496706379,3.367418496706379
B-870,FCTDXVQYLPZTNX-UHFFFAOYSA-N,-7.9081,0.0,1,G1,299.398,6.201200000000003,-4.541568918591003,-3.366531081408997,3.366531081408997
A-5107,DBHQYYNDKZDVTN-UHFFFAOYSA-N,-7.6154082599,0.0,1,G1,304.41400000000004,5.377220000000005,-4.251099685222004,-3.3643085746779953,3.3643085746779953
B-2107,ARRSANOSOGNTIJ-UHFFFAOYSA-N,0.3925,0.0,1,G1,312.30600000000004,1.8378999999999996,-2.9652602234341434,3.3577602234341435,3.3577602234341435
B-1006,MTXSIJUGVMTTMU-JTQLQIEISA-N,0.7898,0.0,1,G1,162.236,1.8962,-2.567390054485878,3.357190054485878,3.357190054485878
B-694,RNNBHZYEKNHLKT-UHFFFAOYSA-N,0.6752,0.0,1,G1,211.265,1.83282,-2.680994744006046,3.3561947440060464,3.3561947440060464
A-5896,HVBDWKMAUMVFIY-QYQHSDTDSA-N,-7.5579677799,0.0,1,G1,426.4320000000002,4.324220000000003,-4.202995853130948,-3.3549719267690525,3.3549719267690525
A-5083,VASIZKWUTCETSD-UHFFFAOYSA-N,-4.921453892,0.0,1,G1,70.937,-0.1213,-1.5666955815046335,-3.354758310495366,3.354758310495366
C-1488,DQYYZAABYZAOOC-UHFFFAOYSA-N,-8.89,0.0,1,G1,411.326,8.0527,-5.53857459230046,-3.3514254076995407,3.3514254076995407
G-964,GBROPGWFBFCKAG-UHFFFAOYSA-N,-7.87,0.0301499999999999,2,G3,278.354,6.299400000000004,-4.519043535519371,-3.350956464480629,3.350956464480629
A-5587,INPLXZPZQSLHBR-UHFFFAOYSA-N,-5.0152501934,1.0281261678684013,27,G4,91.0,-0.0049,-1.6657810826808461,-3.349469110719154,3.349469110719154
C-2313,JTEWACHFMNTRBB-UHFFFAOYSA-N,-8.55,0.0,1,G1,376.881,7.399300000000001,-5.200855157906661,-3.34914484209334,3.34914484209334
A-6031,VOCMTGRPDQPZFA-UHFFFAOYSA-N,-7.6916832495,0.0,1,G1,1229.2019999999995,16.748819999999984,-11.037869532849161,3.3461862833491614,3.3461862833491614
A-5829,QPHCXDDGQQLPIM-UHFFFAOYSA-N,-7.3063783536,0.0,1,G1,390.7830000000001,3.9368000000000025,-3.9601999102531016,-3.346178443346899,3.346178443346899
B-3472,CFRPSFYHXJZSBI-DHZHZOJOSA-N,0.4918,0.0,1,G1,270.72,1.8519,-2.8542096015827103,3.3460096015827103,3.3460096015827103
A-2814,CVLHGLWXLDOELD-UHFFFAOYSA-N,0.6127511139,0.0,1,G1,200.259,2.0567,-2.7329663720610924,3.3457174859610923,3.3457174859610923
B-3003,VJZRCIYSYVGDMU-UHFFFAOYSA-N,-7.5163,0.0,1,G1,265.954,5.453400000000001,-4.171763141954945,-3.344536858045055,3.344536858045055
B-680,XOGPDSATLSAZEK-UHFFFAOYSA-N,-6.1366,0.0,1,G1,223.231,2.0442,-2.7925490955802834,-3.344050904419716,3.344050904419716
A-5678,XCJYREBRNVKWGJ-UHFFFAOYSA-N,-8.1584243143,0.3494850022000006,2,G3,576.0820000000002,4.848300000000004,-4.814900904685741,-3.3435234096142583,3.3435234096142583
E-468,SNICXCGAKADSCV-UHFFFAOYSA-N,0.79,0.0,1,G1,162.236,1.8483,-2.5496894184112358,3.339689418411236,3.339689418411236
B-40,SNICXCGAKADSCV-JTQLQIEISA-N,0.7898,0.0,1,G1,162.236,1.8483,-2.5496894184112358,3.339489418411236,3.339489418411236
C-2043,VFTLNRFRXWCJJK-UHFFFAOYSA-N,-7.51,0.0,1,G1,265.95399999999995,5.453400000000001,-4.171763141954945,-3.3382368580450548,3.3382368580450548
B-2689,REDUMVQOCNAQCW-UHFFFAOYSA-N,-4.9408,0.0,1,G1,872.496,11.98079999999999,-8.279010343346801,3.338210343346801,3.338210343346801
A-5555,VILGDADBAQFRJE-UHFFFAOYSA-N,-8.3629378574,0.0,1,G1,403.6230000000001,6.720900000000004,-5.024902135637868,-3.3380357217621324,3.3380357217621324
B-4093,TULCXSBAPHCWCF-UHFFFAOYSA-N,-7.7699,0.0,1,G1,291.992,5.967200000000001,-4.434399964769645,-3.335500035230355,3.335500035230355
B-2148,IVVRJIDVYSPKFZ-UHFFFAOYSA-N,-7.2135,0.0,1,G1,237.085,4.892800000000002,-3.883920122506137,-3.3295798774938627,3.3295798774938627
A-1563,TXRPHPUGYLSHCX-UHFFFAOYSA-N,-0.3038119023,0.0,1,G1,354.26200000000017,3.328000000000002,-3.633159671195463,3.3293477688954627,3.3293477688954627
A-5086,PWHULOQIROXLJO-UHFFFAOYSA-N,-4.894774805,0.0,1,G1,54.938,-0.0025,-1.5658822898445715,-3.3288925151554283,3.3288925151554283
A-2691,PHYFQTYBJUILEZ-IUPFWZBJSA-N,-7.2481955094,0.0,1,G1,885.4529999999991,18.097099999999976,-10.575397795507689,3.3272022861076884,3.3272022861076884
B-1511,IHPUVAUZMHQZSK-UHFFFAOYSA-N,0.4063,0.0,1,G1,196.183,2.594100000000001,-2.9201619075697547,3.3264619075697546,3.3264619075697546
A-3370,SGHZXLIDFTYFHQ-UHFFFAOYSA-L,-0.1131580367,0.0,1,G1,792.8650000000005,-0.5209099999999911,-3.4366627153152565,3.3235046786152567,3.3235046786152567
A-5512,YNHIGQDRGKUECZ-UHFFFAOYSA-L,-7.0267374942,0.0,1,G1,701.9100000000003,0.8951000000000064,-3.705725285756463,-3.3210122084435367,3.3210122084435367
B-359,WDVSHHCDHLJJJR-UHFFFAOYSA-N,0.3783,0.0,1,G1,209.252,2.5524000000000004,-2.94127747111061,3.31957747111061,3.31957747111061
B-2304,HCTWZIFNBBCVGM-UHFFFAOYSA-N,-7.2006,0.0,1,G1,380.9130000000001,3.8087000000000018,-3.8852781535067624,-3.3153218464932372,3.3153218464932372
B-2766,YPDBBDKYNWRFMF-UHFFFAOYSA-N,-9.1,0.0,1,G1,429.77200000000016,8.580799999999998,-5.785277702344842,-3.314722297655158,3.314722297655158
B-2950,HHXNVASVVVNNDG-UHFFFAOYSA-N,-9.1,0.0,1,G1,429.77200000000016,8.580799999999998,-5.785277702344842,-3.314722297655158,3.314722297655158
H-491,HRVUKLBFRPWXPJ-UHFFFAOYSA-N,-7.58,0.0312985977676673,3,G5,287.529,5.5448,-4.265836035932921,-3.3141639640670792,3.3141639640670792
A-5790,CEQVQDVYGIXVPG-UHFFFAOYSA-N,-6.3058678101,0.4404067961500004,2,G3,461.1080000000002,0.7899799999999995,-2.993889241732458,-3.311978568367542,3.311978568367542
A-1367,YHEPZZFDBQOSSN-UHFFFAOYSA-N,-4.6112212345,0.07088890205,2,G3,878.3339999999994,10.971199999999994,-7.922245690051909,3.311024455551909,3.311024455551909
B-4130,VQQKIXKPMJTUMP-UHFFFAOYSA-N,-8.4206,0.2898637074365962,3,G5,360.88200000000006,7.274000000000001,-5.109838833557244,-3.310761166442756,3.310761166442756
A-5780,QPYSBGJNPUJTDH-PLMZOXRSSA-L,-6.2637704779,0.0,1,G1,458.89200000000017,0.7039199999999999,-2.9558939702012865,-3.307876507698713,3.307876507698713
B-3002,ZYTLBFKRYKUCMJ-UHFFFAOYSA-N,-7.1419,0.0,1,G1,231.509,4.800000000000001,-3.834043707561145,-3.3078562924388546,3.3078562924388546
A-5569,FKTOIHSPIPYAPE-UHFFFAOYSA-N,-5.5588468327,0.0,1,G1,348.71700000000004,-0.3564,-2.2561547689048966,-3.302692063795103,3.302692063795103
A-2916,OLPWJTQWWFWEFS-UHFFFAOYSA-L,-1.4631185388,0.0,1,G1,731.7230000000002,3.536800000000004,-4.765241945606627,3.3021234068066274,3.3021234068066274
C-814,YCIYTXRUZSDMRZ-UHFFFAOYSA-N,-7.23,0.0,1,G1,253.084,4.891400000000002,-3.9281166015391213,-3.301883398460879,3.301883398460879
C-840,RSVPPPHXAASNOL-UHFFFAOYSA-N,-7.07,0.18025,2,G3,350.297,3.730400000000002,-3.770778458108877,-3.2992215418911233,3.2992215418911233
A-1322,NCXUIEDQTCQZRK-UHFFFAOYSA-L,-3.0410647254,1.47408418085,2,G2,246.2139999999999,-6.384999999999998,0.25808678372394134,-3.2991515091239414,3.2991515091239414
D-1081,SVTDYSXXLJYUTM-UHFFFAOYSA-N,-6.3,0.0169140900000002,2,G3,237.258,2.5037000000000003,-3.0015520625917285,-3.2984479374082714,3.2984479374082714
B-854,SZKKRCSOSQAJDE-UHFFFAOYSA-N,0.5433,0.0,1,G1,286.25300000000004,1.4655999999999998,-2.7548704141650995,3.2981704141650994,3.2981704141650994
A-5747,NVNWZZLOQBHTCW-UHFFFAOYSA-N,-7.9828073074,0.0,1,G1,336.41500000000013,6.312100000000003,-4.686004836307082,-3.296802471092918,3.296802471092918
C-1515,PYZSVQVRHDXQSL-UHFFFAOYSA-N,-6.33,0.0,1,G1,296.332,2.1513400000000003,-3.0364427264527833,-3.2935572735472167,3.2935572735472167
A-5444,DLNMMVNCTSAPOW-LMKNCCGPSA-M,-0.8036189217,0.0,1,G1,636.2370000000001,2.4500600000000032,-4.0967923315986985,3.2931734098986984,3.2931734098986984
A-5928,SNWVRVDHQRBBFG-UHFFFAOYSA-N,-8.2900385416,0.0,1,G1,331.5030000000001,7.192700000000007,-4.99768769252032,-3.2923508490796793,3.2923508490796793
A-3093,XJENLUNLXRJLEZ-UHFFFAOYSA-M,-0.8053203897,0.0,1,G1,608.7140000000003,2.655540000000002,-4.095803024420802,3.2904826347208025,3.2904826347208025
B-1654,ZJMLMBICUVVJDX-UHFFFAOYSA-N,-7.2168,0.0,1,G1,329.44300000000004,4.310700000000003,-3.926935998296125,-3.289864001703875,3.289864001703875
C-2303,FEIDIWDEJQVIPO-UHFFFAOYSA-N,-8.49,0.0,1,G1,376.881,7.399300000000001,-5.200855157906661,-3.2891448420933393,3.2891448420933393
A-3000,ZZXDRXVIRVJQBT-UHFFFAOYSA-N,0.7779988658,0.0753554648921331,4,G5,186.232,1.55014,-2.506573176789258,3.2845720425892577,3.2845720425892577
A-5693,SPPWGCYEYAMHDT-UHFFFAOYSA-N,-6.6027992709,0.0,1,G1,162.27599999999995,3.9334000000000033,-3.320314702221312,-3.2824845686786883,3.2824845686786883
A-2258,OKIRBHVFJGXOIS-UHFFFAOYSA-N,-6.6027992709,0.0,1,G1,162.27599999999995,3.9334000000000033,-3.320314702221312,-3.2824845686786883,3.2824845686786883
A-2259,UNEATYXSUBPPKP-UHFFFAOYSA-N,-6.6027992709,0.0,1,G1,162.27599999999995,3.9334000000000033,-3.320314702221312,-3.2824845686786883,3.2824845686786883
F-1069,YECGACAHXOPLOS-UHFFFAOYSA-N,-7.36,0.0,1,G1,312.40900000000005,4.851400000000004,-4.079136120307734,-3.2808638796922667,3.2808638796922667
H-231,CKAPSXZOOQJIBF-UHFFFAOYSA-N,-7.56,0.3939719138325582,3,G5,284.784,5.606999999999999,-4.281149300362669,-3.2788506996373306,3.2788506996373306
B-1230,SOPPBXUYQGUQHE-JTQLQIEISA-N,0.7953,0.0,1,G1,160.22,1.6722,-2.478980343209319,3.2742803432093193,3.2742803432093193
A-5670,VCYBIENCKPXWDZ-SGWCAAJKSA-N,-7.9073894624,0.0,1,G1,436.2980000000001,5.414400000000004,-4.633426847312881,-3.273962615087119,3.273962615087119
B-2866,XUAWBXBYHDRROL-UHFFFAOYSA-N,-8.7202,0.0,1,G1,395.3270000000001,7.9274,-5.447558267951043,-3.2726417320489576,3.2726417320489576
A-1970,ZBAQHMBLDSQPHC-UHFFFAOYSA-K,-5.0353430041000005,0.0,1,G1,195.261,-0.5303999999999999,-1.7629789032459544,-3.272364100854046,3.272364100854046
B-4102,RPUMZMSNLZHIGZ-UHFFFAOYSA-N,-8.3813,0.0341685040156378,3,G5,360.88200000000006,7.274000000000001,-5.109838833557244,-3.271461166442755,3.271461166442755
A-2268,XBBMJUWOCGWHRP-UHFFFAOYSA-N,-7.516526119400001,0.0,1,G1,328.4930000000001,5.183900000000006,-4.246957262550826,-3.269568856849175,3.269568856849175
C-2316,BIWCEXHDIQZFHI-UHFFFAOYSA-N,-8.47,0.0,1,G1,376.881,7.399300000000001,-5.200855157906661,-3.2691448420933398,3.2691448420933398
B-3109,NYPJDWWKZLNGGM-BJKOFHAPSA-N,-8.3221,0.0,1,G1,419.908,6.679980000000006,-5.05529397566219,-3.2668060243378108,3.2668060243378108
A-5410,LTFVYMXQNXRKJK-UHFFFAOYSA-L,-0.4376461111999999,0.0,1,G1,706.7500000000002,0.8486000000000073,-3.702068773643006,3.264422662443006,3.264422662443006
B-2856,WMWJCKBJUQDYLM-UHFFFAOYSA-N,-7.1806,0.0,1,G1,253.084,4.891400000000002,-3.9281166015391213,-3.2524833984608787,3.2524833984608787
B-1071,HEWDOWUUTBCVJP-UHFFFAOYSA-N,0.5402,0.0,1,G1,288.302,1.3332000000000002,-2.7116707522807473,3.2518707522807473,3.2518707522807473
A-2754,GRMDKKJYMUDEJO-UHFFFAOYSA-N,-7.300465045499999,0.0,1,G1,439.42800000000017,3.8144800000000014,-4.050951119255587,-3.249513926244412,3.249513926244412
A-5783,GSKZUBJRXCWFFE-XTMYEIJHSA-L,-6.2793954063,0.0,1,G1,460.48000000000025,0.8952999999999993,-3.0310533417679193,-3.2483420645320806,3.2483420645320806
A-800,VWTINHYPRWEBQY-UHFFFAOYSA-N,-1.020958606,0.0121305765499999,2,G3,446.5910000000001,4.348840000000004,-4.268433904990015,3.2474752989900155,3.2474752989900155
A-1974,PORWMNRCUJJQNO-UHFFFAOYSA-N,-4.875401753,0.0,1,G1,127.6,-0.3808,-1.6291628544618908,-3.2462388985381097,3.2462388985381097
A-6074,CVWSULASWLZVCH-UHFFFAOYSA-N,-8.8106451034,0.0,1,G1,646.6140000000001,6.349400000000005,-5.566729100320716,-3.243916003079285,3.243916003079285
A-5196,AHDSRXYHVZECER-UHFFFAOYSA-N,0.5055163708,0.0,1,G1,265.40099999999995,1.577,-2.7377594676167245,3.2432758384167246,3.2432758384167246
A-280,OECQDNKCDGGPFY-UHFFFAOYSA-L,-4.9288559714,0.0,1,G1,772.498,12.44509999999998,-8.171111280803613,3.242255309403613,3.242255309403613
A-1901,OGZPYBBKQGPQNU-DABLZPOSSA-N,-0.4792340167,0.0,1,G1,301.4630000000001,3.962600000000004,-3.720103332399667,3.240869315699667,3.240869315699667
C-1449,LDPJEMNNPDFBCQ-UHFFFAOYSA-N,-8.44,0.0,1,G1,376.881,7.399300000000001,-5.200855157906661,-3.2391448420933386,3.2391448420933386
B-80,NCYVXEGFNDZQCU-UHFFFAOYSA-N,0.7490000000000001,0.0,1,G1,178.235,1.5636,-2.4891971667564103,3.2381971667564105,3.2381971667564105
A-342,CRGZYKWWYNQGEC-UHFFFAOYSA-N,-3.9943699512,2.2472174777098983,5,G4,86.373,-2.427799999999998,-0.7575078175202442,-3.2368621336797556,3.2368621336797556
B-1899,DIIFUCUPDHMNIV-UHFFFAOYSA-N,-7.343,0.3515000000000001,2,G3,242.321,5.454620000000004,-4.106164729558939,-3.236835270441061,3.236835270441061
C-2540,ZIFCMJKHIXABHJ-UHFFFAOYSA-N,-6.95,0.0,1,G1,438.4440000000002,2.909300000000001,-3.7137070646084407,-3.2362929353915595,3.2362929353915595
A-6049,HCOYTIPJLYJCDR-UHFFFAOYSA-N,-7.472819969600001,0.0,1,G1,362.3930000000001,4.908180000000004,-4.239812931857435,-3.2330070377425653,3.2330070377425653
B-2872,KJBDZJFSYQUNJT-UHFFFAOYSA-N,-8.68,0.0,1,G1,395.3270000000001,7.9274,-5.447558267951043,-3.232441732048957,3.232441732048957
B-3048,RXRLRYZUMSYVLS-UHFFFAOYSA-N,-8.68,0.0,1,G1,395.3270000000001,7.9274,-5.447558267951043,-3.232441732048957,3.232441732048957
C-2244,XIWMRZUMWWBVKW-UHFFFAOYSA-N,-7.75,0.0,1,G1,402.5340000000001,5.357200000000005,-4.517926305562346,-3.232073694437654,3.232073694437654
A-2738,ATCLRTKFQOUIKP-OOAXWGSJSA-N,-7.0248108563,0.0,1,G1,423.5170000000002,3.239380000000001,-3.793964742447132,-3.230846113852868,3.230846113852868
A-5901,HYQASEVIBPSPMK-UHFFFAOYSA-N,-7.484220297999999,0.0,1,G1,338.48800000000006,5.126000000000005,-4.253495209022093,-3.2307250889779064,3.2307250889779064
B-208,MVGJRISPEUZYAQ-UHFFFAOYSA-N,1.4681,0.0,1,G1,119.12,0.0339999999999999,-1.7587453807099385,3.226845380709938,3.226845380709938
B-3510,OFSLKOLYLQSJPB-UHFFFAOYSA-N,-6.3943,0.0,1,G1,421.4350000000002,1.5648999999999995,-3.1693701865205437,-3.2249298134794566,3.2249298134794566
A-2201,GYUVMLBYMPKZAZ-UHFFFAOYSA-N,-6.211736201,0.0448657142000001,2,G3,244.246,2.4130000000000003,-2.987565393177798,-3.224170807822202,3.224170807822202
A-5676,PKUZBJXWIOTQFQ-UHFFFAOYSA-N,-6.756602506799999,0.0,1,G1,284.336,3.591400000000002,-3.535066294036315,-3.2215362127636844,3.2215362127636844
A-5284,XXIOSJPZBMCGGL-UHFFFAOYSA-M,-0.4691061177,0.0,1,G1,500.6740000000004,2.373900000000001,-3.689778740941681,3.220672623241681,3.220672623241681
C-2323,DIBYIHMYEPMGKC-UHFFFAOYSA-N,-8.42,0.0,1,G1,376.881,7.399300000000001,-5.200855157906661,-3.219144842093339,3.219144842093339
A-4518,BSKHPKMHTQYZBB-UHFFFAOYSA-N,1.0309150604,0.0,1,G1,93.129,1.39002,-2.1872003168310483,3.2181153772310482,3.2181153772310482
B-566,ITQTTZVARXURQS-UHFFFAOYSA-N,1.0309,0.0,1,G1,93.129,1.39002,-2.1872003168310483,3.2181003168310482,3.2181003168310482
B-563,FKNQCJSGGFJEIZ-UHFFFAOYSA-N,1.0309,0.0,1,G1,93.129,1.39002,-2.1872003168310483,3.2181003168310482,3.2181003168310482
B-816,VEENJGZXVHKXNB-VOTSOKGWSA-N,0.6249,0.0,1,G1,237.192,1.3959,-2.59199882483227,3.2168988248322696,3.2168988248322696
A-4228,UXTCBUCQMQNXQI-XDJFIHLNSA-N,-0.6359046156,0.0,1,G1,825.9199999999996,0.3546000000000025,-3.852574392882972,3.216669777282972,3.216669777282972
