ID,InChIKey,Solubility,SD,Ocurrences,Group,rdkit_molwt,rdkit_mollogp,PredictedSolubility,Residual,AbsoluteResidual,MolWt,MolLogP,TPSA,NumHAcceptors,NumHDonors,NumRotatableBonds,rdkit_tpsa,rdkit_hba,rdkit_hbd,rdkit_rotatable_bonds,abs_residual,MolWt_diff,MolLogP_diff,TPSA_diff,HBA_diff,HBD_diff,Rotatable_diff,flag_single_occurrence,flag_high_sd,flag_high_logp_discrepancy,flag_high_tpsa_discrepancy,low_reliability,extreme_residual,bucket
C-1529,OMMLUKLXGSRPHK-UHFFFAOYSA-N,-4.87,0.0,1,G1,114.232,3.0786000000000016,-2.8081579156315515,-2.0618420843684486,2.0618420843684486,114.232,3.0786000000000016,0.0,0.0,0.0,0.0,0.0,0,0,0,2.0618420843684486,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
A-6055,UWZSHGZRSZICIW-UHFFFAOYSA-N,-6.4416841407000005,0.0,1,G1,276.493,4.107100000000004,-4.379955706892611,-2.0617284338073896,2.0617284338073896,276.493,4.107100000000004,27.69,3.0,0.0,9.0,27.69,3,0,9,2.0617284338073896,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-3333,DVRJCBOAIPILPC-UHFFFAOYSA-N,-1.1083,0.0,1,G1,214.30499999999995,2.833200000000001,-3.168462812218106,2.060162812218106,2.060162812218106,214.30499999999995,2.833200000000001,27.69,3.0,0.0,2.0,27.69,3,0,2,2.060162812218106,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
A-2155,YIMHRDBSVCPJOV-UHFFFAOYSA-N,-6.0175466725,0.0,1,G1,312.3690000000001,3.2249000000000017,-3.959230102207799,-2.058316570292201,2.058316570292201,312.3690000000001,3.2249000000000017,67.42999999999999,3.0,2.0,5.0,67.42999999999999,3,2,5,2.058316570292201,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
A-4549,DTQVDTLACAAQTR-UHFFFAOYSA-N,0.9430113455,0.0,1,G1,114.02200000000002,0.6333,-1.1140019538961363,2.0570132993961368,2.0570132993961368,114.02200000000002,0.6333,37.3,1.0,1.0,0.0,37.3,1,1,0,2.0570132993961368,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-533,KOKPBCHLPVDQTK-UHFFFAOYSA-N,0.3326,0.0,1,G1,130.18699999999998,1.3905,-1.7239079028080777,2.056507902808078,2.056507902808078,130.18699999999998,1.3905,26.3,2.0,0.0,3.0,26.3,2,0,3,2.056507902808078,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-954,CUYKNJBYIJFRCU-UHFFFAOYSA-N,1.0263,0.0,1,G1,94.117,0.6638000000000001,-1.0296574965999614,2.0559574965999614,2.0559574965999614,94.117,0.6638000000000001,38.91,2.0,1.0,0.0,38.91,2,1,0,2.0559574965999614,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-1047,RXPQRKFMDQNODS-UHFFFAOYSA-N,-1.5412,0.0,1,G1,224.237,3.3743000000000025,-3.5957244214768647,2.0545244214768648,2.0545244214768648,224.237,3.3743000000000025,44.760000000000005,4.0,0.0,9.0,44.760000000000005,4,0,9,2.0545244214768648,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-304,JSBQMQFABBMNSV-UHFFFAOYSA-N,-0.2592,0.0,1,G1,303.31700000000006,0.9154000000000002,-2.3122503746725,2.0530503746725,2.0530503746725,303.31700000000006,0.9154000000000002,134.76,5.0,3.0,2.0,134.76,5,3,2,2.0530503746725,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
C-88,LPXYBLIRYGCMPQ-UHFFFAOYSA-N,-2.81,0.0,1,G1,282.47200000000004,4.759000000000004,-4.862987527945631,2.0529875279456307,2.0529875279456307,282.47200000000004,4.759000000000004,41.13,1.0,2.0,10.0,41.13,1,2,10,2.0529875279456307,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
F-726,QMYXIDFAHHRUHP-UHFFFAOYSA-N,-2.17,0.0,1,G1,262.234,3.9890000000000017,-4.222639525548168,2.052639525548168,2.052639525548168,262.234,3.9890000000000017,38.91,2.0,1.0,0.0,38.91,2,1,0,2.052639525548168,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
A-5313,ZFPGARUNNKGOBB-UHFFFAOYSA-N,0.9463070612,0.0,1,G1,113.16,0.6287,-1.1062499789706504,2.05255704017065,2.05255704017065,113.16,0.6287,20.31,1.0,0.0,1.0,20.31,1,0,1,2.05255704017065,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
C-1787,ZUPDDKRJOMELAZ-UHFFFAOYSA-N,-2.71,0.0,1,G1,148.125,-0.2868999999999999,-0.6575726355692842,-2.052427364430716,2.052427364430716,148.125,-0.2868999999999999,71.53,4.0,1.0,0.0,71.53,4,1,0,2.052427364430716,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
A-2458,WGTDLPBPQKAPMN-KTKRTIGZSA-N,-3.8458307588,0.1505149978,2,G3,350.59100000000007,5.730300000000007,-5.896394288075579,2.05056352927558,2.05056352927558,350.59100000000007,5.730300000000007,35.83,3.0,1.0,17.0,35.83,3,1,17,2.05056352927558,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,3_not_extreme
B-2078,WXMQHPKQCPCDQO-UHFFFAOYSA-N,0.2984,0.0,1,G1,305.31500000000005,0.0911000000000012,-1.7521187279369832,2.050518727936983,2.050518727936983,305.31500000000005,0.0911000000000012,54.48,4.0,0.0,3.0,54.48,4,0,3,2.050518727936983,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-668,VOWPVJACXJNHBC-UHFFFAOYSA-N,-2.1209,0.0,1,G1,264.217,3.898900000000002,-4.1707637474237504,2.0498637474237507,2.0498637474237507,264.217,3.898900000000002,44.760000000000005,4.0,0.0,5.0,44.760000000000005,4,0,5,2.0498637474237507,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
C-1870,CITCTUNIFJOTHI-UHFFFAOYSA-N,-2.69,0.0,1,G1,162.15599999999998,-0.4158000000000003,-0.6426663385934213,-2.0473336614065785,2.0473336614065785,162.15599999999998,-0.4158000000000003,103.6,6.0,2.0,0.0,103.6,6,2,0,2.0473336614065785,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-1578,IWYYIZOHWPCALJ-UHFFFAOYSA-N,0.9621,0.0,1,G1,109.128,0.62842,-1.0846935798188446,2.046793579818845,2.046793579818845,109.128,0.62842,26.94,1.0,0.0,0.0,26.94,1,0,0,2.046793579818845,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-4451,MOYKHGMNXAOIAT-JGWLITMVSA-N,-2.6328,0.0,1,G1,236.136,-1.0622000000000005,-0.5870851569480756,-2.0457148430519245,2.0457148430519245,236.136,-1.0622000000000005,123.20000000000002,8.0,0.0,4.0,123.20000000000002,8,0,4,2.0457148430519245,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
F-751,FQQBKLWSOPUVAC-UHFFFAOYSA-N,-0.8,0.0,1,G1,292.31600000000003,1.7678000000000005,-2.8441373864292827,2.0441373864292824,2.0441373864292824,292.31600000000003,1.7678000000000005,109.49,4.0,3.0,4.0,109.49,4,3,4,2.0441373864292824,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
A-5354,OVOUKWFJRHALDD-UHFFFAOYSA-N,0.6303241084000001,0.0,1,G1,234.248,0.1457999999999994,-1.413460562838272,2.043784671238272,2.043784671238272,234.248,0.1457999999999994,71.06,6.0,0.0,9.0,71.06,6,0,9,2.043784671238272,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
C-75,MOYKHGMNXAOIAT-UHFFFAOYSA-N,-2.63,0.0,1,G1,236.136,-1.0622000000000005,-0.5870851569480756,-2.0429148430519244,2.0429148430519244,236.136,-1.0622000000000005,123.20000000000002,8.0,0.0,4.0,123.20000000000002,8,0,4,2.0429148430519244,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
F-762,PHFIHDKUVGCCEG-UHFFFAOYSA-N,-3.29,0.0,1,G1,270.3,-0.3692599999999992,-1.2478628156488571,-2.0421371843511427,2.0421371843511427,270.3,-0.3692599999999992,148.52,4.0,6.0,2.0,148.52,4,6,2,2.0421371843511427,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
A-5100,RQNAOIQEGPVYTC-UHFFFAOYSA-N,-6.6187193264,0.0,1,G1,436.42400000000026,3.168700000000002,-4.57759329141207,-2.04112603498793,2.04112603498793,436.42400000000026,3.168700000000002,116.79999999999998,8.0,0.0,6.0,116.79999999999998,7,0,6,2.04112603498793,0.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
G-117,ONXPZLFXDMAPRO-UHFFFAOYSA-N,-11.6,0.3692942939656057,3,G5,498.66200000000026,9.8876,-9.559285638137789,-2.040714361862213,2.040714361862213,498.66200000000026,9.8876,0.0,0.0,0.0,1.0,0.0,0,0,1,2.040714361862213,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,3_not_extreme
B-184,OGGXGZAMXPVRFZ-UHFFFAOYSA-N,1.1612,0.0,1,G1,137.998,0.1109999999999999,-0.8794098298520452,2.040609829852045,2.040609829852045,137.998,0.1109999999999999,37.3,1.0,1.0,0.0,37.3,1,1,0,2.040609829852045,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-1027,LDHQCZJRKDOVOX-IHWYPQMZSA-N,1.065,0.0,1,G1,86.08999999999999,0.6471,-0.9755659412891792,2.040565941289179,2.040565941289179,86.08999999999999,0.6471,37.3,1.0,1.0,1.0,37.3,1,1,1,2.040565941289179,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
A-5811,SSDSCDGVMJFTEQ-UHFFFAOYSA-N,-8.2701498682,0.9949886902237852,3,G4,530.8780000000003,10.724499999999992,-10.309415362924137,2.039265494724136,2.039265494724136,530.8780000000003,10.724499999999992,46.53,3.0,1.0,20.0,46.53,3,1,20,2.039265494724136,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,3_not_extreme
B-3308,WQSDAEICEKYSPL-UHFFFAOYSA-N,-1.0071,0.0,1,G1,264.3,2.2687000000000004,-3.042507948940087,2.0354079489400867,2.0354079489400867,264.3,2.2687000000000004,37.3,1.0,1.0,1.0,37.3,1,1,1,2.0354079489400867,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-1271,GXDHCNNESPLIKD-UHFFFAOYSA-N,-4.5961,0.0,1,G1,100.20499999999998,2.832600000000001,-2.5635172772415245,-2.0325827227584754,2.0325827227584754,100.20499999999998,2.832600000000001,0.0,0.0,0.0,3.0,0.0,0,0,3,2.0325827227584754,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-3270,SXQRHGCUOZOOAF-UHFFFAOYSA-N,-3.7998,0.0,1,G1,189.174,1.008,-1.7716055548036345,-2.028194445196365,2.028194445196365,189.174,1.008,78.07000000000001,5.0,2.0,0.0,78.07000000000001,5,2,0,2.028194445196365,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
F-1154,MJJXVEPFHAODSG-UHFFFAOYSA-N,-1.52,0.0,1,G1,342.439,2.4003,-3.5476231679614165,2.0276231679614165,2.0276231679614165,342.439,2.4003,50.8,5.0,1.0,6.0,50.8,5,1,6,2.0276231679614165,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-131,CSCPPACGZOOCGX-UHFFFAOYSA-N,1.236,0.0,1,G1,58.080000000000005,0.5952999999999999,-0.7912974356102047,2.0272974356102047,2.0272974356102047,58.080000000000005,0.5952999999999999,17.07,1.0,0.0,0.0,17.07,1,0,0,2.0272974356102047,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
A-3615,YCIMNLLNPGFGHC-UHFFFAOYSA-N,0.6123418909,0.05611815265,2,G3,110.11199999999998,1.0978,-1.4148899530191423,2.027231843919142,2.027231843919142,110.11199999999998,1.0978,40.46,2.0,2.0,0.0,40.46,2,2,0,2.027231843919142,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,3_not_extreme
B-1101,SPEUIVXLLWOEMJ-UHFFFAOYSA-N,1.0452,0.0,1,G1,90.122,0.6252,-0.9817656557597568,2.026965655759757,2.026965655759757,90.122,0.6252,18.46,2.0,0.0,2.0,18.46,2,0,2,2.026965655759757,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-3180,UKFXMSBXHCEXIK-UHFFFAOYSA-N,-1.3593,0.0,1,G1,308.751,2.4248000000000003,-3.386098758419633,2.026798758419633,2.026798758419633,308.751,2.4248000000000003,37.3,1.0,1.0,1.0,37.3,1,1,1,2.026798758419633,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
I-93,SGTNSNPWRIOYBX-UHFFFAOYSA-N,-3.98,0.0,1,G1,454.6110000000002,5.093080000000005,-6.006328403887533,2.026328403887533,2.026328403887533,454.6110000000002,5.093080000000005,63.95,6.0,0.0,13.0,63.95,6,0,13,2.026328403887533,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
C-2032,UNOWZWFKTDNJLH-UHFFFAOYSA-N,-3.55,0.0,1,G1,219.248,0.4200999999999998,-1.5239029183310795,-2.02609708166892,2.02609708166892,219.248,0.4200999999999998,97.55,5.0,2.0,2.0,97.55,5,2,2,2.02609708166892,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
C-1508,IUILSTHMSGDSHQ-UHFFFAOYSA-N,-7.41,0.0,1,G1,267.331,5.627500000000003,-5.384086889851926,-2.025913110148074,2.025913110148074,267.331,5.627500000000003,15.79,0.0,1.0,0.0,15.79,0,1,0,2.025913110148074,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-1658,GOQYKNQRPGWPLP-UHFFFAOYSA-N,-7.506,0.0,1,G1,256.4739999999999,5.850100000000007,-5.480684549423398,-2.025315450576602,2.025315450576602,256.4739999999999,5.850100000000007,20.23,1.0,1.0,15.0,20.23,1,1,15,2.025315450576602,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
D-11,SNRUBQQJIBEYMU-UHFFFAOYSA-N,-6.41,0.6265499999999999,2,G2,170.33999999999995,4.9272000000000045,-4.385340377910756,-2.024659622089244,2.024659622089244,170.33999999999995,4.9272000000000045,0.0,0.0,0.0,9.0,0.0,0,0,9,2.024659622089244,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,3_not_extreme
B-1102,MCRZWYDXIGCFKO-UHFFFAOYSA-N,0.4369,0.0,1,G1,160.16899999999998,0.962,-1.586081016782768,2.022981016782768,2.022981016782768,160.16899999999998,0.962,74.6,2.0,2.0,5.0,74.6,2,2,5,2.022981016782768,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
A-4526,HPNMFZURTQLUMO-UHFFFAOYSA-N,1.1358509819,0.0,1,G1,73.139,0.6157999999999999,-0.8852772639557492,2.021128245855749,2.021128245855749,73.139,0.6157999999999999,12.03,1.0,1.0,2.0,12.03,1,1,2,2.021128245855749,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-4093,TULCXSBAPHCWCF-UHFFFAOYSA-N,-7.7699,0.0,1,G1,291.992,5.967200000000001,-5.74994382212009,-2.0199561778799096,2.0199561778799096,291.992,5.967200000000001,0.0,0.0,0.0,1.0,0.0,0,0,1,2.0199561778799096,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-2042,YWRPCJIZYVCDOG-UHFFFAOYSA-N,-6.9278,0.0,1,G1,325.1740000000001,4.499400000000001,-4.909495027721883,-2.018304972278117,2.018304972278117,325.1740000000001,4.499400000000001,12.03,2.0,1.0,0.0,12.03,2,1,0,2.018304972278117,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
F-758,MFXFQKMUCYHPFQ-UHFFFAOYSA-N,-1.3,0.0,1,G1,341.4070000000001,2.0719,-3.314782280759188,2.014782280759188,2.014782280759188,341.4070000000001,2.0719,48.00000000000001,5.0,0.0,2.0,48.00000000000001,5,0,2,2.014782280759188,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
A-4523,NDWUBGAGUCISDV-UHFFFAOYSA-N,0.8411251015000001,0.0,1,G1,144.17,0.4881,-1.173201951736092,2.014327053236092,2.014327053236092,144.17,0.4881,46.53,3.0,1.0,5.0,46.53,3,1,5,2.014327053236092,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-1788,KDIAMAVWIJYWHN-UHFFFAOYSA-N,-4.7404,0.0,1,G1,112.216,2.976700000000002,-2.7269245206921804,-2.01347547930782,2.01347547930782,112.216,2.976700000000002,0.0,0.0,0.0,2.0,0.0,0,0,2,2.01347547930782,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
A-2751,UTTFXJZCRVZYQF-UHFFFAOYSA-N,-7.2023327624,0.0,1,G1,382.42300000000006,4.464980000000003,-5.188983188427788,-2.0133495739722127,2.0133495739722127,382.42300000000006,4.464980000000003,74.54,6.0,0.0,3.0,74.54,5,0,3,2.0133495739722127,0.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-3396,FOUWCSDKDDHKQP-UHFFFAOYSA-N,-5.2966,0.0,1,G1,354.3370000000002,1.9281,-3.2837263545889432,-2.0128736454110565,2.0128736454110565,354.3370000000002,1.9281,66.92,4.0,0.0,2.0,66.92,4,0,2,2.0128736454110565,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
C-1589,PBXLMODGBAXKQR-UHFFFAOYSA-N,0.36,0.0,1,G1,193.413,0.8021,-1.6515066062222137,2.0115066062222136,2.0115066062222136,193.413,0.8021,57.53,2.0,2.0,1.0,57.53,2,2,1,2.0115066062222136,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-1656,ISHCVXKNSGUMPL-UHFFFAOYSA-N,-4.796,0.0,1,G1,243.222,2.0578,-2.784811420128447,-2.011188579871553,2.011188579871553,243.222,2.0578,84.6,5.0,1.0,3.0,84.6,5,1,3,2.011188579871553,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-2978,YUGWDVYLFSETPE-JLHYYAGUSA-N,-6.3931,0.0,1,G1,274.404,4.126100000000004,-4.382042626309989,-2.0110573736900106,2.0110573736900106,274.404,4.126100000000004,26.3,2.0,0.0,5.0,26.3,2,0,5,2.0110573736900106,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-145,UBQYURCVBFRUQT-UHFFFAOYSA-N,-1.6695,0.0,1,G1,560.6930000000002,0.9221000000000046,-3.680531147663265,2.0110311476632647,2.0110311476632647,560.6930000000002,0.9221000000000046,205.84,9.0,6.0,23.0,205.84,9,6,23,2.0110311476632647,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-242,KDSNLYIMUZNERS-UHFFFAOYSA-N,1.1359,0.0,1,G1,73.139,0.6011000000000001,-0.8750994792481728,2.0109994792481727,2.0109994792481727,73.139,0.6011000000000001,26.02,1.0,1.0,1.0,26.02,1,1,1,2.0109994792481727,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-1246,PTMBWNZJOQBTBK-UHFFFAOYSA-N,0.9621,0.0,1,G1,109.128,0.5739,-1.0469457687809485,2.0090457687809486,2.0090457687809486,109.128,0.5739,33.120000000000005,2.0,1.0,1.0,33.120000000000005,2,1,1,2.0090457687809486,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
A-5370,MVQVNTPHUGQQHK-UHFFFAOYSA-N,0.9620638041,0.0,1,G1,109.128,0.5739,-1.0469457687809485,2.0090095728809487,2.0090095728809487,109.128,0.5739,33.120000000000005,2.0,1.0,1.0,33.120000000000005,2,1,1,2.0090095728809487,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
A-5459,VCLJODPNBNEBKW-UHFFFAOYSA-N,-3.3549684893,0.0,1,G1,226.44799999999995,5.911200000000006,-5.363902931470864,2.0089344421708644,2.0089344421708644,226.44799999999995,5.911200000000006,0.0,0.0,0.0,4.0,0.0,0,0,4,2.0089344421708644,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
A-1119,FANLHXKNWWSLIG-UHFFFAOYSA-N,-4.9367254155,0.0,1,G1,285.259,1.946,-2.9301273249985806,-2.006598090501419,2.006598090501419,285.259,1.946,115.33,4.0,2.0,4.0,115.33,4,2,4,2.006598090501419,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-1030,ICSNLGPSRYBMBD-UHFFFAOYSA-N,0.9757,0.0253159622499999,2,G3,94.117,0.6638000000000001,-1.0296574965999614,2.005357496599961,2.005357496599961,94.117,0.6638000000000001,38.91,2.0,1.0,0.0,38.91,2,1,0,2.005357496599961,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,3_not_extreme
C-788,REHONNLQRWTIFF-UHFFFAOYSA-N,-8.39,0.0,1,G1,326.437,6.6206000000000005,-6.384834124789705,-2.005165875210295,2.005165875210295,326.437,6.6206000000000005,0.0,0.0,0.0,1.0,0.0,0,0,1,2.005165875210295,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
C-1189,CDACFMJJRHUMNA-UHFFFAOYSA-N,-2.28,0.0999000000000001,2,G3,187.13,-1.1368,-0.2757886810852621,-2.004211318914738,2.004211318914738,187.13,-1.1368,83.96000000000001,4.0,2.0,0.0,83.96000000000001,3,2,0,2.004211318914738,0.0,0.0,0.0,1.0,0.0,0.0,False,False,False,False,False,False,3_not_extreme
A-3391,PNMUAGGSDZXTHX-BYPYZUCNSA-N,-0.194310278,0.0,1,G1,203.198,-4.271499999999999,1.8094397288783248,-2.0037500068783247,2.0037500068783247,203.198,-4.271499999999999,139.96,4.0,3.0,6.0,139.96,4,3,6,2.0037500068783247,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
A-4392,WTKZEGDFNFYCGP-UHFFFAOYSA-N,1.2878896498,0.9165448249,2,G2,68.07900000000001,0.4096999999999999,-0.7157714324620283,2.0036610822620284,2.0036610822620284,68.07900000000001,0.4096999999999999,28.68,1.0,1.0,0.0,28.68,1,1,0,2.0036610822620284,0.0,0.0,0.0,0.0,0.0,0.0,False,True,False,False,True,False,3_not_extreme
B-3080,UWQMKVBQKFHLCE-UHFFFAOYSA-N,-5.5375,0.0,1,G1,255.104,3.0521200000000004,-3.536198870795951,-2.001301129204049,2.001301129204049,255.104,3.0521200000000004,45.75,2.0,1.0,1.0,45.75,2,1,1,2.001301129204049,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
B-444,ROTONRWJLXYJBD-UHFFFAOYSA-N,0.9349,0.0,1,G1,116.16,0.5478000000000001,-1.0661322892472391,2.001032289247239,2.001032289247239,116.16,0.5478000000000001,29.46,2.0,1.0,1.0,29.46,2,1,1,2.001032289247239,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
A-4136,KBAQMIYTOZVRBC-HZHRSRAPSA-N,-2.2216330999,0.0,1,G1,466.4350000000002,2.4263000000000003,-4.222586270929809,2.000953171029809,2.000953171029809,466.4350000000002,2.4263000000000003,158.15999999999997,12.0,1.0,7.0,158.15999999999997,11,1,7,2.000953171029809,0.0,0.0,0.0,1.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
A-4271,BYEAHWXPCBROCE-UHFFFAOYSA-N,0.020110333,0.0,1,G1,168.03599999999997,1.4719,-1.980799914821552,2.000910247821552,2.000910247821552,168.03599999999997,1.4719,20.23,1.0,1.0,0.0,20.23,1,1,0,2.000910247821552,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
H-519,QMUKHHNFJVHXQY-UHFFFAOYSA-N,-8.06,0.0,1,G1,320.04600000000005,6.199420000000003,-6.059362179761761,-2.00063782023824,2.00063782023824,320.04600000000005,6.199420000000003,0.0,0.0,0.0,2.0,0.0,0,0,2,2.00063782023824,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
A-2674,CZNRFEXEPBITDS-UHFFFAOYSA-N,-6.495513117200001,0.0,1,G1,250.38199999999995,4.473000000000004,-4.4949499807543845,-2.000563136445616,2.000563136445616,250.38199999999995,4.473000000000004,40.46,2.0,2.0,4.0,40.46,2,2,4,2.000563136445616,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
A-5999,PMZXKSSDXXNNIO-UHFFFAOYSA-N,-6.7715099068,0.0,1,G1,425.4440000000002,3.5328200000000027,-4.771522946175103,-1.9999869606248977,1.9999869606248977,425.4440000000002,3.049720000000001,82.66999999999999,7.0,0.0,4.0,80.97999999999999,5,0,4,1.9999869606248977,0.0,0.4831000000000016,1.6899999999999975,2.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
A-3169,JBKVHLHDHHXQEQ-UHFFFAOYSA-N,0.8601209136,0.020571503415687,3,G5,113.16,0.6766000000000001,-1.139414325058604,1.999535238658604,1.999535238658604,113.16,0.6766000000000001,29.1,1.0,1.0,0.0,29.1,1,1,0,1.999535238658604,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,3_not_extreme
E-459,JUJWROOIHBZHMG-UHFFFAOYSA-N,0.76,0.1708999999999999,2,G3,79.102,1.0816,-1.239374943372884,1.999374943372884,1.999374943372884,79.102,1.0816,12.89,1.0,0.0,0.0,12.89,1,0,0,1.999374943372884,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,3_not_extreme
F-358,NXBNYUSXDBHELA-UHFFFAOYSA-N,-5.7,0.0,1,G1,254.285,3.2969000000000017,-3.7013370300907473,-1.9986629699092529,1.9986629699092529,254.285,3.2969000000000017,46.53,3.0,1.0,4.0,46.53,3,1,4,1.9986629699092529,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
A-4533,CTSLXHKWHWQRSH-UHFFFAOYSA-N,0.8964494062999999,0.0,1,G1,126.926,0.5171999999999999,-1.1019868199675693,1.9984362262675688,1.9984362262675688,126.926,0.5171999999999999,34.14,2.0,0.0,1.0,34.14,2,0,1,1.9984362262675688,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,False,True,False,3_not_extreme
