ID,InChIKey,Solubility,SD,Ocurrences,Group,rdkit_molwt,rdkit_mollogp,PredictedSolubility,Residual,AbsoluteResidual
B-4405,AFYPFACVUDMOHA-UHFFFAOYSA-N,-3.0647,0.0,1,G1,104.458,1.745,-1.8330331315717574,-1.2316668684282428,1.2316668684282428
A-3548,DZIHTWJGPDVSGE-UHFFFAOYSA-N,-1.6240034803,0.2115472306637847,3,G5,210.36499999999995,2.4115,-2.8556168429538022,1.2316133626538022,1.2316133626538022
B-951,NDNUANOUGZGEPO-QMMMGPOBSA-N,-0.8493,0.0,1,G1,127.231,1.9286,-2.0808085908454124,1.2315085908454124,1.2315085908454124
B-2686,AJMJPGWUPHIMKQ-UHFFFAOYSA-N,-1.5598,0.0,1,G1,290.356,1.7061999999999995,-2.791103055544443,1.2313030555444429,1.2313030555444429
B-1875,BIGRRCHSUAXSEE-UHFFFAOYSA-N,-0.1191,0.1726839180571125,3,G5,146.153,0.7282199999999999,-1.3499593753896293,1.2308593753896293,1.2308593753896293
B-3296,ZTYVMAQSHCZXLF-UHFFFAOYSA-N,-5.152,0.0,1,G1,468.34100000000007,1.9764,-3.921189130568676,-1.2308108694313242,1.2308108694313242
A-781,LPQZKKCYTLCDGQ-WEDXCCLWSA-N,-1.8384616763,0.0,1,G1,300.296,-1.523199999999998,-0.6078398916104348,-1.230621784689565,1.230621784689565
B-3082,PYKLUAIDKVVEOS-JLHYYAGUSA-N,-3.2899,0.0,1,G1,185.18600000000004,1.45446,-2.05959000239832,-1.23030999760168,1.23030999760168
A-338,ZCTQGTTXIYCGGC-UHFFFAOYSA-N,-4.4139224059,0.0,1,G1,228.247,2.749200000000001,-3.1841722183239374,-1.2297501875760628,1.2297501875760628
C-2274,SZSNDQZFLGGEBX-UHFFFAOYSA-N,-1.98,0.0,1,G1,331.3680000000001,1.997,-3.209734931101753,1.2297349311017531,1.2297349311017531
B-3931,SYBYTAAJFKOIEJ-UHFFFAOYSA-N,-0.1513,0.4174741462867511,3,G5,86.13399999999999,1.2314,-1.3803486971767742,1.2290486971767742,1.2290486971767742
C-2323,DIBYIHMYEPMGKC-UHFFFAOYSA-N,-8.42,0.0,1,G1,376.881,7.399300000000001,-7.19124459801204,-1.2287554019879598,1.2287554019879598
B-3304,JLYFCTQDENRSOL-UHFFFAOYSA-N,-2.3614,0.0,1,G1,275.80100000000004,2.9716400000000016,-3.5901350726300345,1.2287350726300343,1.2287350726300343
F-711,LJCVIUWHTJVXLG-UHFFFAOYSA-N,-2.12,0.0,1,G1,212.227,3.109300000000001,-3.3486153898018522,1.2286153898018521,1.2286153898018521
C-1318,ZQEIXNIJLIKNTD-UHFFFAOYSA-N,-1.6,0.03905,2,G3,279.336,1.84434,-2.8283598424070044,1.2283598424070044,1.2283598424070044
C-779,HHSXYDOROIURIP-UHFFFAOYSA-N,-5.27,0.0,1,G1,420.5930000000002,6.062900000000006,-6.497563289443459,1.2275632894434594,1.2275632894434594
C-962,HZKCDBKRNMDOJB-UHFFFAOYSA-N,-4.51,0.0,1,G1,307.3310000000001,2.28622,-3.2826271232568587,-1.227372876743141,1.227372876743141
B-3921,FDPIMTJIUBPUKL-UHFFFAOYSA-N,-0.253,0.015192686918527,3,G5,86.134,1.3755,-1.4801186819632899,1.2271186819632898,1.2271186819632898
B-2006,DKOQIDXJOZQKIG-NCEFIRPQSA-N,-0.0058,0.0,1,G1,324.282,-4.348399999999995,1.2211496175083738,-1.2269496175083738,1.2269496175083738
B-371,CHIHQLCVLOXUJW-UHFFFAOYSA-N,-4.3546,0.0,1,G1,226.231,2.6838000000000006,-3.128210193576847,-1.2263898064231524,1.2263898064231524
A-1953,LQZZUXJYWNFBMV-UHFFFAOYSA-N,-4.9847464515,0.225952116136843,4,G5,186.339,3.899600000000004,-3.7586314335406836,-1.2261150179593168,1.2261150179593168
B-284,RZKYEQDPDZUERB-UHFFFAOYSA-N,-4.107,0.0,1,G1,230.263,2.2970000000000006,-2.8817654427552695,-1.2252345572447307,1.2252345572447307
G-731,JZUFKLXOESDKRF-UHFFFAOYSA-N,-2.63,0.0231136804127387,3,G5,297.745,-0.3512999999999994,-1.40570813530013,-1.22429186469987,1.22429186469987
C-1737,APJYDQYYACXCRM-UHFFFAOYSA-N,-3.3,0.0,1,G1,160.22,1.6691,-2.075923442862621,-1.2240765571373786,1.2240765571373786
C-1485,BHJCMMGUFRZLKK-UHFFFAOYSA-N,-9.05,0.0,1,G1,411.326,8.0527,-7.826134900681655,-1.2238650993183455,1.2238650993183455
B-1955,YTHJCZRFJGXPTL-UHFFFAOYSA-N,-2.9512,0.0,1,G1,167.11999999999998,1.1129,-1.727387215422903,-1.223812784577097,1.223812784577097
B-4474,PLDUPXSUYLZYBN-UHFFFAOYSA-N,-4.1488,0.0,1,G1,437.5310000000002,4.308100000000003,-5.372340621909695,1.2235406219096951,1.2235406219096951
B-2780,JSTKTNCNRDMHRQ-UHFFFAOYSA-N,-1.4481,0.0,1,G1,289.03700000000003,1.5437,-2.671605141391172,1.2235051413911722,1.2235051413911722
B-4354,WSFSSNUMVMOOMR-UHFFFAOYSA-N,1.1206,0.0,1,G1,30.026,-0.1849,-0.10247618925711915,1.2230761892571191,1.2230761892571191
A-3212,YNXCGLKMOXLBOD-UHFFFAOYSA-N,-0.2954517157,0.0,1,G1,156.18099999999998,0.8945999999999998,-1.518286114048522,1.222834398348522,1.222834398348522
B-3699,LHJGJYXLEPZJPM-UHFFFAOYSA-N,-2.2163,0.0,1,G1,197.448,3.3524000000000003,-3.4386268293711826,1.2223268293711826,1.2223268293711826
A-5332,GCPWJFKTWGFEHH-UHFFFAOYSA-N,0.9952273665,0.0,1,G1,101.105,-0.5492000000000001,-0.22684132479868124,1.2220686912986811,1.2220686912986811
B-2647,SYBIZQPCZZHMNO-UHFFFAOYSA-N,-1.3974,0.0,1,G1,202.25,2.1323,-2.6193128863123967,1.2219128863123967,1.2219128863123967
A-2402,KZTYYGOKRVBIMI-UHFFFAOYSA-N,-4.1928799405,0.0,1,G1,218.277,2.519400000000001,-2.9722429068914207,-1.2206370336085794,1.2206370336085794
B-3041,XBBRGUHRZBZMPP-UHFFFAOYSA-N,-8.2399,0.0,1,G1,360.88200000000006,7.274000000000001,-7.019724427459323,-1.2201755725406773,1.2201755725406773
A-1553,ASLWPAWFJZFCKF-UHFFFAOYSA-N,-4.3767049743,0.20629026745,2,G3,430.907,4.682900000000003,-5.596743917817793,1.2200389435177934,1.2200389435177934
C-984,LYIKHGOXEXNKEV-UHFFFAOYSA-N,-3.72,0.0,1,G1,300.3140000000001,1.2102,-2.500449322641266,-1.2195506773587343,1.2195506773587343
G-1036,YNARWAUTTJJADX-UHFFFAOYSA-N,-4.634,0.0,1,G1,270.361,2.759900000000001,-3.4147109608656208,-1.2192890391343796,1.2192890391343796
C-2491,KVTLULGYZIGEGB-UHFFFAOYSA-N,-2.45,0.0,1,G1,349.4190000000001,-0.9991999999999988,-1.2309056807111638,-1.2190943192888364,1.2190943192888364
C-2311,SFTBUGPDOJDENF-UHFFFAOYSA-N,-8.41,0.0,1,G1,376.881,7.3993,-7.191244598012039,-1.218755401987961,1.218755401987961
C-2171,XORVNHCKWFPDLN-UHFFFAOYSA-N,-7.14,0.0,1,G1,307.991,6.092500000000002,-5.921463992672809,-1.2185360073271907,1.2185360073271907
C-2175,YHQRYZGDQCSHFO-UHFFFAOYSA-N,-7.14,0.0,1,G1,307.991,6.092500000000002,-5.921463992672809,-1.2185360073271907,1.2185360073271907
A-3270,QIGBRXMKCJKVMJ-UHFFFAOYSA-N,-0.1967366109,0.1297366887615641,6,G5,110.11199999999998,1.0978,-1.4148899530191423,1.2181533421191424,1.2181533421191424
B-1508,XXPBFNVKTVJZKF-UHFFFAOYSA-N,-4.6347,0.0,1,G1,180.25,3.452200000000002,-3.416605714897373,-1.2180942851026266,1.2180942851026266
C-1311,IIVOEPVKDWTLJB-UHFFFAOYSA-N,-2.83,0.0,1,G1,236.231,0.4203999999999999,-1.614090776744683,-1.215909223255317,1.215909223255317
B-4202,BOFHKBLZOYVHSI-UHFFFAOYSA-N,-3.1639,0.0,1,G1,291.71500000000003,3.9902000000000033,-4.379668019156388,1.2157680191563882,1.2157680191563882
B-997,FWKQNCXZGNBPFD-UHFFFAOYSA-N,-5.4752,0.0,1,G1,198.309,4.531640000000004,-4.259654664477607,-1.2155453355223926,1.2155453355223926
B-735,UVZICZIVKIMRNE-UHFFFAOYSA-N,0.4255,0.0,1,G1,150.155,-0.1112,-0.7899768394127867,1.2154768394127866,1.2154768394127866
C-1392,VNKBTWQZTQIWDV-UHFFFAOYSA-N,-2.47,0.0,1,G1,324.682,2.7345000000000006,-3.6849309950414115,1.2149309950414113,1.2149309950414113
F-1176,XDPYXPRALQKAHS-UHFFFAOYSA-N,-1.94,0.0,1,G1,312.3690000000001,2.0631999999999997,-3.154908163786594,1.214908163786594,1.214908163786594
B-5,JVTAAEKCZFNVCJ-UHFFFAOYSA-N,1.0454,0.0,1,G1,90.078,-0.5482,-0.16910990863179776,1.2145099086317979,1.2145099086317979
D-1998,RDJGWRFTDZZXSM-RNWLQCGYSA-N,-2.9730000000000003,0.0,1,G1,375.4680000000001,3.0715000000000017,-4.187335271492932,1.2143352714929319,1.2143352714929319
B-4583,RWQNBRDOKXIBIV-UHFFFAOYSA-N,-1.5187,0.0063499999999999,2,G3,126.115,-0.6283800000000002,-0.304528947150637,-1.214171052849363,1.214171052849363
B-2466,ZMEDGZAGMLTROM-UHFFFAOYSA-N,-4.8108,0.0,1,G1,142.286,4.002900000000003,-3.596749146771154,-1.2140508532288465,1.2140508532288465
C-2262,LUNNFBBTEHRYMW-UHFFFAOYSA-N,-7.77,0.0,1,G1,342.4359999999999,6.745900000000002,-6.556354295342424,-1.2136457046575755,1.2136457046575755
B-1420,UMIPWJGWASORKV-UHFFFAOYSA-N,-3.662,0.0,1,G1,110.2,2.5900000000000007,-2.448505201622345,-1.213494798377655,1.213494798377655
A-360,HLMIVULQFMULRM-UHFFFAOYSA-N,-2.4180900548,0.0,1,G1,204.31300000000005,3.578400000000003,-3.6314740882979604,1.2133840334979604,1.2133840334979604
B-2514,YFXPPSKYMBTNAV-UHFFFAOYSA-N,-5.76,0.0,1,G1,431.62600000000015,3.160800000000002,-4.546702602912205,-1.2132973970877945,1.2132973970877945
D-1775,OKXVARYIKDXAEO-UHFFFAOYSA-N,-0.723,0.0,1,G1,116.20399999999998,1.8034,-1.9357005467808306,1.2127005467808307,1.2127005467808307
B-4,WAFIYOULDIWAKR-UHFFFAOYSA-N,-0.9227,0.0,1,G1,209.24500000000003,1.3795000000000002,-2.135160776562989,1.2124607765629891,1.2124607765629891
A-2597,CADHELUGADNHSF-UHFFFAOYSA-N,-5.7481975718,0.0,1,G1,364.008,3.6628000000000025,-4.53601354468058,-1.2121840271194193,1.2121840271194193
A-935,NTLJTUMJJWVCTL-UHFFFAOYSA-N,-3.6518876662,0.0,1,G1,168.236,2.1332000000000004,-2.43972140303341,-1.2121662631665902,1.2121662631665902
B-2449,XIQLELWZTXRHIC-UHFFFAOYSA-N,-0.4874,0.0,1,G1,267.237,0.3055999999999997,-1.6988846072287367,1.2114846072287366,1.2114846072287366
C-913,GSASPEJNWFVWQK-UHFFFAOYSA-N,-4.29,0.0,1,G1,293.30400000000003,2.0990199999999994,-3.0786976236971375,-1.2113023763028625,1.2113023763028625
B-227,ZJCCRDAZUWHFQH-UHFFFAOYSA-N,0.8723,0.0,1,G1,134.17499999999998,-0.6403000000000001,-0.33897982095476303,1.211279820954763,1.211279820954763
D-1451,DEWLEGDTCGBNGU-UHFFFAOYSA-N,-0.115,0.0,1,G1,128.986,0.8249,-1.3259423237321055,1.2109423237321055,1.2109423237321055
F-367,SNMVJSSWZSJOGL-UHFFFAOYSA-N,-2.68,0.0,1,G1,302.4140000000001,3.202300000000002,-3.890838563233065,1.210838563233065,1.210838563233065
B-61,RHUYHJGZWVXEHW-UHFFFAOYSA-N,1.2211,0.0,1,G1,60.1,-0.5783,0.01056120057437121,1.210538799425629,1.210538799425629
B-2953,DCPDZFRGNJDWPP-UHFFFAOYSA-N,-9.5,0.0,1,G1,429.77200000000016,8.580799999999998,-8.289505032798553,-1.2104949672014467,1.2104949672014467
C-2058,XAERLJMOUYEBAB-UHFFFAOYSA-N,-5.01,0.0,1,G1,258.29200000000003,3.408800000000002,-3.800042900185441,-1.2099570998145586,1.2099570998145586
A-2140,BVBSCSYCFCDVEU-UHFFFAOYSA-N,-5.965154646,0.0,1,G1,369.1600000000001,3.940500000000002,-4.755580242560402,-1.209574403439598,1.209574403439598
C-1536,GCHPUFAZSONQIV-UHFFFAOYSA-N,0.38,0.0,1,G1,117.14799999999998,0.1983999999999999,-0.8294541708912329,1.2094541708912327,1.2094541708912327
F-338,DAJXGDMBDLXAAP-UHFFFAOYSA-N,-2.35,0.0,1,G1,265.26899999999995,-0.4856999999999998,-1.140588196404961,-1.2094118035950392,1.2094118035950392
B-3127,TVLSRXXIMLFWEO-UHFFFAOYSA-N,-4.0445,0.0,1,G1,376.6710000000001,4.602400000000004,-5.253652642862757,1.2091526428627564,1.2091526428627564
F-609,RNMSZIWXOVWGMI-UHFFFAOYSA-N,-2.59,0.0,1,G1,239.227,0.0620999999999998,-1.3818894805672841,-1.2081105194327157,1.2081105194327157
B-821,ZEMGGZBWXRYJHK-UHFFFAOYSA-N,-2.2573,0.0078500000000001,2,G3,128.156,0.4324899999999999,-1.0498533153705485,-1.2074466846294514,1.2074466846294514
A-2873,LFYJSSARVMHQJB-QIXNEVBVSA-N,-6.3370173812,0.0,1,G1,256.389,5.344100000000005,-5.129896847170938,-1.2071205340290616,1.2071205340290616
B-3711,NWVVVBRKAWDGAB-UHFFFAOYSA-N,-0.4919,0.08905,2,G3,124.13899999999995,1.4008,-1.698995470887527,1.207095470887527,1.207095470887527
A-2200,UTGQNNCQYDRXCH-UHFFFAOYSA-N,-6.239449641499999,0.0,1,G1,260.34000000000003,5.173800000000004,-5.032920243635401,-1.2065293978645988,1.2065293978645988
B-1449,FVTWJXMFYOXOKK-UHFFFAOYSA-N,1.1132,0.0,1,G1,77.05799999999999,-0.5588000000000002,-0.09278763472264889,1.2059876347226488,1.2059876347226488
A-813,BZLVMXJERCGZMT-UHFFFAOYSA-N,-0.3235268543,0.0888685389773562,3,G5,88.14999999999999,1.4313,-1.5294339901666563,1.2059071358666562,1.2059071358666562
B-2923,ZZVVDIVWGXTDRQ-UHFFFAOYSA-N,-5.5712,0.0,1,G1,372.60300000000007,6.833300000000007,-6.776699362821413,1.2054993628214126,1.2054993628214126
A-278,GOXQRTZXKQZDDN-UHFFFAOYSA-N,-4.2832046138,0.5088523068999999,2,G2,184.279,2.9320000000000013,-3.077783404025821,-1.2054212097741788,1.2054212097741788
F-728,JQQBZDIFLUBFEW-UHFFFAOYSA-N,-1.02,0.0,1,G1,246.27,1.2259400000000005,-2.225008644684005,1.2050086446840051,1.2050086446840051
A-5519,XYXJKPCGSGVSBO-UHFFFAOYSA-N,-7.5440264742,0.0,1,G1,699.9330000000001,7.176420000000009,-8.748539660559674,1.2045131863596739,1.2045131863596739
A-2606,PIPJHDJQUXGVNR-UHFFFAOYSA-N,-6.0994494699,0.0,1,G1,452.63900000000046,6.981800000000008,-7.303566349186717,1.2041168792867172,1.2041168792867172
B-4379,ZYHMJXZULPZUED-UHFFFAOYSA-N,-5.8457,0.1832623901499999,2,G3,350.4800000000001,3.919200000000004,-4.641861564577853,-1.2038384354221465,1.2038384354221465
C-2269,UETIKWAWMZLQQZ-UHFFFAOYSA-N,-7.76,0.0,1,G1,342.4359999999999,6.745900000000002,-6.556354295342424,-1.2036457046575757,1.2036457046575757
B-2488,UHXUZOCRWCRNSJ-QPJJXVBHSA-N,-0.4466,0.0,1,G1,162.214,1.0388,-1.6500896666222042,1.2034896666222044,1.2034896666222044
A-4240,FZENGILVLUJGJX-NSCUHMNNSA-N,0.4958194622,0.0,1,G1,59.068000000000005,0.4663,-0.7072168512371835,1.2030363134371835,1.2030363134371835
B-3352,ZAWPDPLWGKAAHU-UHFFFAOYSA-N,-1.0397,0.0,1,G1,265.14,1.1068999999999998,-2.242567302343624,1.202867302343624,1.202867302343624
A-4001,QWVGKYWNOKOFNN-UHFFFAOYSA-N,-0.6190130172999999,0.00851666965,2,G3,108.14,1.70062,-1.821814064612697,1.202801047312697,1.202801047312697
C-2087,SLJDAVMWFVYEFI-UHFFFAOYSA-N,-1.87,0.0,1,G1,299.36999999999995,2.044,-3.072742802851744,1.202742802851744,1.202742802851744
B-2906,XCOSZAUDQCILGD-UHFFFAOYSA-N,-2.1129,0.0,1,G1,206.205,-0.3663600000000004,-0.9102794620461723,-1.2026205379538275,1.2026205379538275
B-675,SIQZJFKTROUNPI-UHFFFAOYSA-N,0.8009,0.0,1,G1,158.15699999999998,-0.7334,-0.40158310520860907,1.202483105208609,1.202483105208609
B-2150,FRKISMRVEIRXFS-UHFFFAOYSA-N,-0.7536,0.0,1,G1,188.223,1.2813,-1.9557906324064636,1.2021906324064635,1.2021906324064635
B-2887,DSKJPMWIHSOYEA-UHFFFAOYSA-N,-4.1579,0.0,1,G1,316.4270000000001,1.74462,-2.9558343968560425,-1.2020656031439572,1.2020656031439572
A-5216,NCUPDIHWMQEDPR-UHFFFAOYSA-N,0.4764657364,0.0,1,G1,190.287,-0.5112999999999988,-0.7255903753321449,1.2020561117321449,1.2020561117321449
B-1644,CGSLYBDCEGBZCG-UHFFFAOYSA-N,-5.2804,0.7873224311999998,2,G2,362.40600000000006,6.485500000000006,-6.481868124873037,1.2014681248730366,1.2014681248730366
A-422,YNMSDIQQNIRGDP-UHFFFAOYSA-N,-4.4891053349000005,0.0,1,G1,242.274,2.7917000000000014,-3.2879163133131595,-1.201189021586841,1.201189021586841
B-2783,KMLCDKUGVGTGBJ-UHFFFAOYSA-N,-6.8485,0.0,1,G1,444.4670000000001,8.121900000000007,-8.049635891411237,1.201135891411237,1.201135891411237
A-3118,CPJRRXSHAYUTGL-UHFFFAOYSA-N,0.0190678934,0.0,1,G1,86.134,0.9449,-1.181985750325027,1.201053643725027,1.201053643725027
B-1870,BFIAIMMAHAIVFT-UHFFFAOYSA-N,-0.5229,0.0,1,G1,233.352,0.6010999999999993,-1.7239477118980577,1.2010477118980578,1.2010477118980578
B-3785,GHICCUXQJBDNRN-UHFFFAOYSA-N,-3.9631,0.03845,2,G3,248.019,1.9894,-2.7628692611836803,-1.2002307388163196,1.2002307388163196
B-1345,VHVMXWZXFBOANQ-UHFFFAOYSA-N,0.0193,0.0,1,G1,86.134,0.9433,-1.1808779642344063,1.2001779642344064,1.2001779642344064
B-2052,WCASXYBKJHWFMY-IHWYPQMZSA-N,0.3621,0.3899500000000001,2,G3,72.107,0.5548,-0.8375751271484843,1.1996751271484842,1.1996751271484842
A-4926,POQDXIFVWVZVML-UHFFFAOYSA-N,-3.4150433898,0.0,1,G1,322.452,4.094200000000003,-4.614526368777444,1.1994829789774437,1.1994829789774437
A-843,MIIBUHIQXLFJFP-UHFFFAOYSA-N,-3.9003349932,0.0,1,G1,324.33600000000007,1.3168,-2.701530088257141,-1.1988049049428589,1.1988049049428589
B-177,DIKBFYAXUHHXCS-UHFFFAOYSA-N,-1.9113,0.0516499999999999,2,G3,252.731,2.4547,-3.1099926489978382,1.1986926489978382,1.1986926489978382
B-970,WKRLQDKEXYKHJB-HFTRVMKXSA-N,-5.2795,0.0,1,G1,268.356,3.7375000000000025,-4.080945274671595,-1.198554725328405,1.198554725328405
F-847,IUZMBBCCRGRLDI-UHFFFAOYSA-N,-2.0,0.0,1,G1,261.71200000000005,2.5127,-3.1977334615185464,1.1977334615185464,1.1977334615185464
B-2165,NAEAAGULDNVNCW-UHFFFAOYSA-N,-0.7288,0.0,1,G1,230.26399999999995,0.9170000000000004,-1.9263052378431818,1.1975052378431816,1.1975052378431816
B-4603,GYESAYHWISMZOK-UHFFFAOYSA-N,-2.5417,0.0,1,G1,145.161,0.7275,-1.3442050094729425,-1.1974949905270575,1.1974949905270575
C-807,LOUPRKONTZGTKE-UHFFFAOYSA-N,-2.79,0.9173270348620982,3,G4,324.4240000000001,3.1732000000000014,-3.9873051457378534,1.1973051457378534,1.1973051457378534
I-74,LOUPRKONTZGTKE-LFDRZELQSA-N,-2.79,0.0,1,G1,324.4240000000001,3.1732000000000014,-3.9873051457378534,1.1973051457378534,1.1973051457378534
F-1183,HCTFEPDEGBYVHP-UHFFFAOYSA-N,-0.86,0.0,1,G1,292.291,0.6311999999999995,-2.0570613861006586,1.1970613861006587,1.1970613861006587
C-1865,FNUSUXSXQXLDBC-UHFFFAOYSA-N,-1.52,0.0,1,G1,165.16,-0.9005000000000005,-0.3229923272422861,-1.197007672757714,1.197007672757714
A-1744,BRWIZMBXBAOCCF-UHFFFAOYSA-N,-0.8457609068,0.0569716761499999,2,G3,91.139,-1.3067000000000002,0.3504284936539901,-1.1961894004539901,1.1961894004539901
C-566,QPFYXYFORQJZEC-UHFFFAOYSA-N,-4.24,0.0,1,G1,213.244,2.6613999999999995,-3.0438928394386906,-1.1961071605613096,1.1961071605613096
B-1676,GJYMQFMQRRNLCY-ONEGZZNKSA-N,0.0152,0.0,1,G1,86.134,0.9433,-1.1808779642344063,1.1960779642344064,1.1960779642344064
C-1273,GZPBMGVKWGJDIF-UHFFFAOYSA-N,-3.08,0.0,1,G1,214.29,0.9786,-1.88432078620511,-1.1956792137948902,1.1956792137948902
B-2594,REEFSLKDEDEWAO-UHFFFAOYSA-N,-3.3228,0.0,1,G1,336.433,3.847600000000001,-4.517863645102243,1.195063645102243,1.195063645102243
A-4100,HGINCPLSRVDWNT-UHFFFAOYSA-N,0.5693792548,0.2003103726,2,G3,56.064,0.3712999999999999,-0.6255261146303501,1.1949053694303502,1.1949053694303502
B-2468,OMDZYSJJXJMDDF-UHFFFAOYSA-N,-1.452,0.0,1,G1,246.356,1.8334000000000004,-2.6460491306561034,1.1940491306561034,1.1940491306561034
A-557,ARIWANIATODDMH-UHFFFAOYSA-N,-4.6602344394,0.3890756251500002,2,G3,274.40099999999995,2.8037000000000014,-3.4664415276675955,-1.1937929117324044,1.1937929117324044
B-2136,UWYXADYVSWKWAX-UHFFFAOYSA-N,-1.5537,0.0,1,G1,286.28000000000003,-1.7738000000000005,-0.3600726489396455,-1.1936273510603546,1.1936273510603546
C-2435,VJYIFXVZLXQVHO-UHFFFAOYSA-N,-1.71,0.0,1,G1,357.77900000000005,1.3524199999999995,-2.9033814893544987,1.1933814893544987,1.1933814893544987
F-494,GIITZCIPVGXMHH-UHFFFAOYSA-N,-1.55,0.0,1,G1,240.28000000000003,2.0202,-2.7431910009086216,1.1931910009086215,1.1931910009086215
C-1718,KAKXOESNHIUYJT-UHFFFAOYSA-N,-4.02,0.0,1,G1,177.22799999999995,2.623500000000001,-2.8268304506434383,-1.1931695493565613,1.1931695493565613
B-3359,UKSKIENIGGVZIP-UHFFFAOYSA-N,-0.3036,0.0,1,G1,201.189,0.5188999999999999,-1.4966276458838406,1.1930276458838405,1.1930276458838405
B-2068,NOZLWTTVYNQLNJ-UXBLZVDNSA-N,-3.4757,0.0,1,G1,239.18699999999995,1.364,-2.283069245252668,-1.1926307547473316,1.1926307547473316
B-3862,LMHCYRULPLGEEZ-UHFFFAOYSA-N,-4.8102,0.0,1,G1,226.101,3.3918000000000026,-3.617716766415499,-1.1924832335845008,1.1924832335845008
B-1264,WFRBDWRZVBPBDO-UHFFFAOYSA-N,-0.4988,0.0,1,G1,102.17699999999998,1.5574,-1.6910599083908033,1.1922599083908034,1.1922599083908034
A-3929,KZVBBTZJMSWGTK-UHFFFAOYSA-N,-1.862006084,0.1809422743431963,3,G5,218.33699999999996,2.636400000000001,-3.0535676596577224,1.1915615756577225,1.1915615756577225
F-237,CKPIWBTXNLQELX-UHFFFAOYSA-N,-2.2,0.0,1,G1,313.4850000000001,2.3962000000000003,-3.3913789888448984,1.1913789888448982,1.1913789888448982
B-338,KFZXVMNBUMVKLN-UHFFFAOYSA-N,-2.2664,0.0,1,G1,184.666,3.4774200000000026,-3.4574642570306273,1.1910642570306273,1.1910642570306273
B-1468,WSSSPWUEQFSQQG-UHFFFAOYSA-N,-3.2439,0.0742308341999997,2,G3,84.16199999999999,2.2185,-2.0533353330851263,-1.1905646669148737,1.1905646669148737
B-3213,JDZUWXRNKHXZFE-UHFFFAOYSA-N,-9.48,0.0,1,G1,429.77200000000016,8.580799999999998,-8.289505032798553,-1.190494967201447,1.190494967201447
B-2067,NJFDMENHTAYHMA-UHFFFAOYSA-N,-5.7023,0.0,1,G1,216.671,4.7554000000000025,-4.511864981986798,-1.1904350180132024,1.1904350180132024
B-3332,HMCVHEYVNMVFDP-UHFFFAOYSA-N,0.3627,0.0,1,G1,130.14299999999997,0.0963999999999998,-0.8276835424689283,1.1903835424689282,1.1903835424689282
G-550,ZXQYGBMAQZUVMI-UHFFFAOYSA-N,-8.176,0.0,1,G1,449.8560000000001,6.543980000000005,-6.985689508181913,-1.190310491818087,1.190310491818087
B-2949,AZXHAWRMEPZSSV-UHFFFAOYSA-N,-8.21,0.1549999999999993,2,G3,360.88200000000006,7.274000000000001,-7.019724427459323,-1.1902755725406777,1.1902755725406777
C-2270,DPOWHSMECVNHAT-UHFFFAOYSA-N,-4.87,0.0,1,G1,273.727,3.117100000000001,-3.6798581089072546,-1.1901418910927455,1.1901418910927455
A-3543,CZAUMIGWDFREBR-UHFFFAOYSA-N,-1.5314234319,0.0,1,G1,172.18800000000002,-0.9277999999999988,-0.3413268151479676,-1.1900966167520324,1.1900966167520324
A-2065,VXCUURYYWGCLIH-UHFFFAOYSA-N,-5.2899699473,0.0,1,G1,181.323,4.430880000000004,-4.0998957921546815,-1.190074155145319,1.190074155145319
H-450,RZFZBHKDGHISSH-UHFFFAOYSA-N,-6.94,0.2171000000000003,2,G3,291.992,5.967200000000002,-5.749943822120091,-1.1900561778799092,1.1900561778799092
A-4461,LZDXRPVSAKWYDH-UHFFFAOYSA-N,-0.1997551773,0.0,1,G1,174.23999999999995,0.57,-1.3892250744569319,1.189469897156932,1.189469897156932
A-1508,LXEJRKJRKIFVNY-UHFFFAOYSA-N,-4.0287937791,0.0513311709500001,2,G3,203.024,2.4446000000000003,-2.8396397279521675,-1.1891540511478325,1.1891540511478325
B-521,LEQAOMBKQFMDFZ-UHFFFAOYSA-N,1.2363,0.0,1,G1,58.036,-0.6158000000000001,0.0474605212780021,1.1888394787219978,1.1888394787219978
A-832,GHBSPIPJMLAMEP-UHFFFAOYSA-N,-1.6290322311,0.0,1,G1,170.25199999999998,2.6624000000000008,-2.8168029207991396,1.1877706896991396,1.1877706896991396
F-347,PXWLVJLKJGVOKE-UHFFFAOYSA-N,-1.91,0.0,1,G1,230.31100000000004,2.607820000000001,-3.0972210540961873,1.1872210540961874,1.1872210540961874
G-1086,ZFHGXWPMULPQSE-UHFFFAOYSA-N,-7.321000000000001,0.0,1,G1,418.7360000000001,5.551820000000002,-6.133869870611633,-1.1871301293883674,1.1871301293883674
A-5700,BOTWFXYSPFMFNR-PYDDKJGSSA-N,-4.8617411072,0.0,1,G1,296.539,6.364100000000008,-6.048835143613625,1.187094036413625,1.187094036413625
B-3251,ZFHGXWPMULPQSE-WTKPLQERSA-N,-7.3209,0.0,1,G1,418.7360000000001,5.551820000000002,-6.133869870611633,-1.1870301293883667,1.1870301293883667
B-726,UAHWPYUMFXYFJY-UHFFFAOYSA-N,-4.3861,0.0220238713,2,G3,136.238,3.4750000000000023,-3.199205168618106,-1.1868948313818937,1.1868948313818937
