ID,observed_solubility,mean_prediction,prediction_sd,prediction_range,n_predictions,residual,absolute_error,rdkit_molwt,rdkit_mollogp,rdkit_ring_count,rdkit_aromatic_rings,rdkit_rotatable_bonds,rdkit_fraction_csp3,observed_solubility_region
E-6,-3.1,-2.3758213928504013,0.5050421502937985,0.7142374585155609,2,-0.7241786071495988,0.7241786071495988,84.162,2.3406,1,0,0,1.0,-4 to < -2
A-193,-5.3651562541,-4.508880241620265,0.5049141265463961,1.0864383525753074,4,-0.8562760124797357,0.8562760124797357,162.276,4.009200000000003,1,0,0,0.5,-6 to < -4
A-2578,-5.539863641299999,-6.1165204838421126,0.5044396628094977,0.9486218297320317,3,0.5766568425421132,0.5766568425421132,346.62800000000004,6.345800000000007,0,0,18,1.0,-6 to < -4
A-2574,-5.711686621799999,-6.179668144941057,0.5028046053216078,0.9204369270660191,3,0.46798152314105756,0.46798152314105756,514.8570000000005,9.428,0,0,28,0.9333333333333332,-6 to < -4
A-2177,-5.923156849500001,-3.7847729767738976,0.49791212570414917,0.7041540810408251,2,-2.138383872726103,2.138383872726103,184.323,3.916000000000003,1,0,9,1.0,-6 to < -4
C-1069,-8.83,-7.260894876191897,0.4962796956883893,1.1776208313363918,4,-1.5691051238081029,1.5691051238081029,300.36,6.919200000000003,7,7,0,0.0,< -6
C-1355,-5.85,-5.486743641134295,0.4961900580322271,0.7017187095838686,2,-0.36325635886570495,0.36325635886570495,352.88699999999994,4.980700000000004,3,1,2,0.5294117647058824,-6 to < -4
B-3247,-5.8487,-5.486743641134295,0.4961900580322271,0.7017187095838686,2,-0.3619563588657053,0.3619563588657053,352.88699999999994,4.980700000000004,3,1,2,0.5294117647058824,-6 to < -4
A-2032,-5.6941064111,-7.362324782869273,0.49578000456661087,0.7011388064114961,2,1.6682183717692727,1.6682183717692727,543.875,6.4737000000000045,2,2,2,0.2,-6 to < -4
A-6056,-7.678196263899999,-7.520877304628695,0.493898733891005,1.2044107626808298,4,-0.15731895927130424,0.15731895927130424,781.6999999999999,9.06908,7,5,8,0.0909090909090909,< -6
A-5497,-5.5309216408,-5.386521096855387,0.49350143318438944,0.9741774655253321,3,-0.144400543944613,0.144400543944613,339.564,5.520900000000006,0,0,17,0.8571428571428571,-6 to < -4
A-1994,-5.420152134400001,-4.854432786587589,0.49032563594625694,0.8622228986456433,3,-0.5657193478124123,0.5657193478124123,402.5720000000002,4.538800000000004,0,0,19,0.9090909090909092,-6 to < -4
A-5997,-7.7171571443,-7.83652797372089,0.4883907355505938,1.0134672209157687,4,0.11937082942089017,0.11937082942089017,500.5280000000002,8.799940000000001,4,4,6,0.1428571428571428,< -6
A-4955,-3.5835100427,-4.609872081532127,0.48796180182575133,0.8992101994897554,3,1.026362038832127,1.026362038832127,241.4629999999999,5.4264000000000046,0,0,14,1.0,-4 to < -2
A-5998,-7.7185099927,-6.352809616338202,0.4878738319142502,0.8933513647101954,3,-1.3657003763617972,1.3657003763617972,418.4080000000002,4.188800000000003,7,5,0,0.0769230769230769,< -6
F-464,-3.11,-2.1397039443119197,0.4835674139384835,0.9648530816727863,3,-0.9702960556880802,0.9702960556880802,231.38,2.0699,0,0,12,1.0,-4 to < -2
C-2249,-7.13,-7.271900407140862,0.4814199156178852,0.6808305738633242,2,0.14190040714086205,0.14190040714086205,354.491,6.495500000000002,2,2,2,0.1428571428571428,< -6
B-4173,-7.8092,-7.271900407140862,0.4814199156178852,0.6808305738633242,2,-0.5372995928591378,0.5372995928591378,354.491,6.495500000000002,2,2,2,0.1428571428571428,< -6
F-471,-2.38,-1.476150936904158,0.4805288361932349,0.8636809236808587,3,-0.9038490630958418,0.9038490630958418,258.343,0.4663999999999998,1,0,6,0.7272727272727273,-4 to < -2
A-2801,-8.85998044,-7.627862999259772,0.4772982261179122,0.9284936615442358,3,-1.232117440740227,1.232117440740227,434.6420000000004,8.793500000000003,0,0,21,1.0,< -6
B-855,-1.4832,-0.6528478035123942,0.4754832818360856,0.8483766420182108,3,-0.8303521964876058,0.8303521964876058,304.259,-3.886999999999999,2,1,3,0.6,-2 to < 0
B-4493,0.6985,0.40354558508123795,0.4754606440633805,0.9172775256813139,3,0.29495441491876206,0.29495441491876206,122.12,-2.3071999999999995,0,0,3,1.0,0 to < 2
B-232,-2.6995,-4.344054945458321,0.47493236369840464,0.9487635572320197,3,1.6445549454583213,1.6445549454583213,250.3189999999999,4.613000000000004,0,0,11,1.0,-4 to < -2
C-1062,-8.17,-8.273779565560268,0.4730781095067141,1.1940418269636055,5,0.10377956556026824,0.10377956556026824,516.8570000000004,9.908299999999995,2,2,4,0.6129032258064516,< -6
A-118,-4.1510889183,-4.135215310957153,0.47224221762992935,1.0523009654186368,4,-0.01587360734284715,0.01587360734284715,338.44400000000013,3.7177000000000016,2,1,13,0.6842105263157895,-6 to < -4
B-145,-1.6695,-1.3201510102384446,0.47159137760646724,0.9285611081153151,3,-0.3493489897615554,0.3493489897615554,560.6930000000002,0.9221000000000046,0,0,23,0.8,-2 to < 0
C-1586,-4.69,-5.119685033552286,0.4681439636453117,0.9226391405429331,3,0.4296850335522855,0.4296850335522855,270.45699999999994,5.9424000000000055,0,0,15,0.9411764705882352,-6 to < -4
A-5540,-8.1508681249,-8.629112743429248,0.4678217811066908,1.0729953698528014,4,0.4782446185292475,0.4782446185292475,863.372,10.448999999999993,7,5,8,0.0,< -6
C-1690,-4.59,-2.682645682592561,0.46633099968503633,0.6594916243095819,2,-1.9073543174074388,1.9073543174074388,252.31399999999996,1.8633,2,0,0,0.7692307692307693,-6 to < -4
A-1099,-4.9587331394,-3.3213882207314236,0.4642199478559068,0.8958253070458326,3,-1.637344918668576,1.637344918668576,346.46400000000017,3.2666000000000013,0,0,17,0.8888888888888888,-6 to < -4
B-1376,-3.1972,-3.3213882207314236,0.4642199478559068,0.8958253070458326,3,0.12418822073142355,0.12418822073142355,346.4640000000001,3.266600000000002,0,0,17,0.8888888888888888,-4 to < -2
A-172,-3.3285834497000004,-2.7972409988958518,0.4619509120994797,0.8109089666660223,3,-0.5313424508041487,0.5313424508041487,240.80299999999997,2.6637000000000013,0,0,9,1.0,-4 to < -2
A-1490,1.5823133383,-0.487803350401436,0.46160591525930533,0.6528093458313552,2,2.070116688701436,2.070116688701436,500.65800000000047,0.7696000000000052,1,0,27,1.0,0 to < 2
A-2537,-5.4600374185,-4.85746906693136,0.46118264741417264,0.6522107547042522,2,-0.6025683515686397,0.6025683515686397,288.428,4.920400000000005,1,0,8,1.0,-6 to < -4
A-6026,-7.9318475776,-5.479428340009328,0.4599589426157076,0.8636292453442689,3,-2.4524192375906724,2.4524192375906724,256.42999999999995,5.106500000000005,0,0,12,0.9375,< -6
B-944,-2.3208,-3.9435722592383193,0.4580393117994232,0.8889721807304802,3,1.6227722592383191,1.6227722592383191,627.9420000000002,2.793100000000001,1,1,4,0.25,-4 to < -2
F-324,-4.0,-3.9082954770265665,0.45530225799155855,0.863978440890977,3,-0.09170452297343346,0.09170452297343346,225.247,2.700420000000001,3,3,0,0.0714285714285714,-4 to < -2
A-383,-3.7183913352,-5.355867488570287,0.454502528566529,0.866655040862045,3,1.637476153370287,1.637476153370287,381.69300000000015,5.942000000000005,0,0,23,0.9166666666666666,-4 to < -2
A-1524,-3.0802067631,-1.3560749707330015,0.4540815801211134,0.6421683290310838,2,-1.7241317923669985,1.7241317923669985,221.32199999999995,1.1865999999999997,1,0,5,1.0,-4 to < -2
B-344,-1.8871,-3.3082058163411396,0.45286398104484726,0.6404463839038952,2,1.4211058163411396,1.4211058163411396,234.38699999999992,2.3451000000000004,4,0,0,1.0,-2 to < 0
E-961,-1.89,-3.3082058163411396,0.45286398104484726,0.6404463839038952,2,1.4182058163411397,1.4182058163411397,234.38699999999997,2.3451000000000004,4,0,0,1.0,-2 to < 0
C-247,-2.25,-3.068654189155946,0.4520548481387275,0.8949600075421662,3,0.818654189155946,0.818654189155946,294.3950000000001,2.2076,4,0,5,0.875,-4 to < -2
B-2397,0.3322,-1.9545003668645105,0.4494964039384654,0.822303685967374,3,2.2867003668645105,2.2867003668645105,355.5750000000001,1.8040000000000005,0,0,18,0.8888888888888888,0 to < 2
F-992,-3.95,-3.1002347294253774,0.4479721093287903,0.6335282325776581,2,-0.8497652705746228,0.8497652705746228,215.216,1.5579999999999996,3,3,3,0.1,-4 to < -2
B-3396,-5.2966,-3.521576335424574,0.44540415852529774,0.6298966017238521,2,-1.7750236645754258,1.7750236645754258,354.3370000000002,1.9281,4,1,2,0.3157894736842105,-6 to < -4
F-742,-4.63,-6.45870433890843,0.4453003722974489,0.6297498258328407,2,1.8287043389084303,1.8287043389084303,390.9580000000002,5.555620000000006,4,3,5,0.28,-6 to < -4
A-6057,-7.777865969999999,-7.106879432801191,0.4438839877696329,1.1567183391664146,5,-0.6709865371988082,0.6709865371988082,599.6060000000003,6.576600000000004,8,6,5,0.0,< -6
A-5118,0.7906283690000001,0.4224979208519935,0.44378901454084824,0.8604205183690472,3,0.3681304481480066,0.3681304481480066,121.136,-2.3391999999999995,0,0,3,1.0,0 to < 2
B-2078,0.2984,-1.4939580762704505,0.44280264508403405,0.626217506132521,2,1.7923580762704505,1.7923580762704505,305.31500000000005,0.0911000000000012,3,0,3,1.0,0 to < 2
A-5812,-8.4626870474,-7.800651634481596,0.4415823537887924,0.9865289983579624,5,-0.662035412918403,0.662035412918403,754.502,10.560879999999996,4,4,11,0.2222222222222222,< -6
A-557,-4.6602344394,-3.1933900226406995,0.44141633446777456,0.8554750265869964,3,-1.4668444167593004,1.4668444167593004,274.40099999999995,2.8037000000000014,0,0,13,0.9333333333333332,-6 to < -4
B-1658,-7.506,-4.441885745318209,0.4412291523463517,0.8272985452109243,3,-3.064114254681791,3.064114254681791,256.4739999999999,5.850100000000007,0,0,15,1.0,< -6
A-2572,-5.708288296799999,-6.147916953570745,0.4411185940450474,0.7747945541119812,3,0.43962865677074614,0.43962865677074614,510.84400000000056,9.967,0,0,27,0.9375,-6 to < -4
A-5660,-6.615390219999999,-6.390594452156972,0.44024978279429594,0.8733236683458134,3,-0.2247957678430268,0.2247957678430268,212.421,5.665200000000006,0,0,9,1.0,< -6
A-2268,-7.516526119400001,-5.213154233521952,0.4400726201083586,0.8255604329867507,3,-2.3033718858780485,2.3033718858780485,328.4930000000001,5.183900000000006,0,0,16,0.8947368421052632,< -6
C-1662,-3.14,-1.6609543161926836,0.4390823537235297,0.8046571039918817,3,-1.4790456838073165,1.4790456838073165,228.317,1.1039,1,0,4,0.7,-4 to < -2
A-5747,-7.9828073074,-8.1693271057582,0.4385303023992928,0.903408791082339,4,0.18651979835819965,0.18651979835819965,336.41500000000013,6.312100000000003,6,6,0,0.0,< -6
F-715,-1.53,-5.009418995550724,0.4382257591138656,0.8750402929143606,3,3.4794189955507235,3.4794189955507235,225.41999999999996,4.613000000000004,1,0,9,1.0,-2 to < 0
A-5326,0.7794395394999999,-0.4159312853920476,0.4379160350518562,0.8641273812544814,3,1.1953708248920476,1.1953708248920476,166.173,-2.290599999999999,0,0,6,1.0,0 to < 2
C-1592,-4.98,-6.013104196078999,0.4373748487887389,0.8581407757768069,3,1.0331041960789982,1.0331041960789982,284.4839999999999,6.332500000000007,0,0,16,0.9444444444444444,-6 to < -4
A-5684,-6.926267992300001,-6.409233836648069,0.4370315861551002,0.6180559963259684,2,-0.517034155651932,0.517034155651932,396.61200000000025,6.312000000000007,1,0,14,0.9166666666666666,< -6
B-2293,-1.8456,-3.742269687962834,0.4366657596477446,0.8678728902603208,3,1.8966696879628342,1.8966696879628342,238.26399999999992,3.764400000000003,0,0,10,1.0,-2 to < 0
A-2776,-7.813287357,-7.966292835808929,0.4360611402367732,0.6166835785467208,2,0.15300547880892879,0.15300547880892879,650.5600000000003,10.643399999999987,6,6,13,0.0,< -6
B-2378,-1.94,-2.6222955085198123,0.43524047035727637,0.9462074975312418,4,0.6822955085198124,0.6822955085198124,696.8310000000002,1.0785000000000022,7,0,7,0.9166666666666666,-2 to < 0
B-1639,-5.5934,-4.765228283597651,0.4307563804967981,0.6091815153773172,2,-0.8281717164023492,0.8281717164023492,213.305,3.919100000000002,3,2,0,0.0769230769230769,-6 to < -4
A-2541,-5.661813631699999,-6.077384426446074,0.4299834363829138,0.8485100798414775,3,0.41557079474607495,0.41557079474607495,459.0010000000002,5.5464000000000055,0,0,10,1.0,-6 to < -4
A-876,-4.8205954965,-4.9523798252603095,0.4294674935583569,0.7899807238932661,3,0.13178432876030932,0.13178432876030932,284.48799999999994,4.910800000000005,0,0,12,0.9411764705882352,-6 to < -4
C-2585,-2.22,-1.761346224629446,0.42873456235372753,0.9692547966709677,4,-0.4586537753705542,0.4586537753705542,772.9449999999998,1.3040000000000052,2,2,22,0.6052631578947368,-4 to < -2
A-5329,1.0404339534,0.6719288300021727,0.4285020016192582,0.8052703112249335,3,0.36850512339782726,0.36850512339782726,91.11,-1.7017,0,0,2,1.0,0 to < 2
A-5115,0.9744271172,0.6719288300021727,0.4285020016192582,0.8052703112249335,3,0.30249828719782723,0.30249828719782723,91.11,-1.7017,0,0,2,1.0,0 to < 2
A-2129,-5.999481603,-5.359012371859276,0.42683723844358673,0.603639011532799,2,-0.6404692311407247,0.6404692311407247,424.4930000000002,4.228500000000004,2,2,12,0.28,-6 to < -4
A-6006,-6.733128222,-5.520103715284685,0.4244757137382494,0.8448598674918149,3,-1.2130245067153158,1.2130245067153158,270.45699999999994,5.639100000000005,0,0,13,0.9411764705882352,< -6
A-5884,-7.563214490099999,-6.173709279801018,0.42214548037821914,0.8419666430195365,3,-1.3895052102989816,1.3895052102989816,460.8770000000001,4.977620000000003,4,3,5,0.0416666666666666,< -6
B-753,-2.1112,-3.7325290152356008,0.42191982785241494,0.8337289764009257,3,1.6213290152356006,1.6213290152356006,258.345,3.653800000000002,0,0,9,1.0,-4 to < -2
B-886,-3.634,-3.0188243002535216,0.42178632300290175,0.8431563862818008,3,-0.6151756997464783,0.6151756997464783,258.3449999999999,3.053600000000001,0,0,9,1.0,-4 to < -2
A-454,-2.7785623319,-4.233758180945824,0.42167211461646636,0.8273821364716327,3,1.4551958490458237,1.4551958490458237,398.47700000000026,4.594400000000005,0,0,21,1.0,-4 to < -2
F-393,-1.97,-2.897316059984196,0.4203091900642118,0.8280375747417956,3,0.9273160599841959,0.9273160599841959,215.234,-0.3742000000000003,1,1,2,0.0,-2 to < 0
B-142,-3.4634,-7.538181180818313,0.4175305096405834,0.5904773094382634,2,4.074781180818313,4.074781180818313,406.907,6.609000000000001,2,2,2,0.0769230769230769,-4 to < -2
B-1425,-8.3339,-6.281185456536559,0.4174592054210219,0.7505040209131781,3,-2.0527145434634413,2.0527145434634413,366.7180000000002,10.388599999999991,0,0,23,1.0,< -6
A-4437,-1.4186392601,-2.2116140607394628,0.4166313543968611,0.7362169342386007,3,0.7929748006394628,0.7929748006394628,330.37700000000007,1.2748,0,0,14,0.625,-2 to < 0
A-5126,0.05334144500000001,0.5042209738411007,0.4144770379182658,0.791882230437125,3,-0.45087952884110066,0.45087952884110066,530.6520000000005,-1.145199999999993,0,0,29,1.0,0 to < 2
A-5993,-8.146786216599999,-7.197297673853673,0.4139344067893883,0.8258446379115973,3,-0.9494885427463258,0.9494885427463258,420.6370000000003,7.749040000000008,4,2,4,0.5862068965517241,< -6
A-5865,-7.814241028500001,-7.6832591887745485,0.4138691467069517,0.9175272599925632,4,-0.13098183972545208,0.13098183972545208,925.8259999999998,8.553480000000006,7,5,14,0.16,< -6
G-1044,-3.043,-3.4910643810602178,0.4135867804935242,0.5849000341921662,2,0.4480643810602176,0.4480643810602176,255.277,2.35452,3,2,0,0.1428571428571428,-4 to < -2
A-5474,-4.3931837232,-7.21470360327629,0.4133565337510264,0.768055947559203,3,2.8215198800762904,2.8215198800762904,494.55400000000026,6.515600000000005,8,6,3,0.125,-6 to < -4
F-1148,-2.39,-1.7247845891850475,0.4127585851512827,0.9187607285648474,4,-0.6652154108149526,0.6652154108149526,226.276,1.1849999999999998,1,0,4,0.7272727272727273,-4 to < -2
B-4593,-2.5743,-1.7247845891850475,0.4127585851512827,0.9187607285648474,4,-0.8495154108149525,0.8495154108149525,226.276,1.1849999999999998,1,0,4,0.7272727272727273,-4 to < -2
B-983,-2.2840000000000003,-0.8152670672367787,0.41270387465214237,0.8857299091191592,4,-1.4687329327632215,1.4687329327632215,173.084,-2.0023,1,0,1,0.25,-4 to < -2
B-3380,-2.6468,-2.8473755966451235,0.4121619024632296,0.824177198978501,3,0.2005755966451237,0.2005755966451237,310.37100000000004,4.561200000000004,0,0,15,1.0,-4 to < -2
A-3690,-0.790860844,-2.002147889117032,0.41184573797322527,0.784903317918761,3,1.211287045117032,1.211287045117032,248.36299999999997,1.8532,0,0,12,1.0,-2 to < 0
B-3279,-4.3005,-4.436840625931073,0.41104117787229205,0.8085629958305294,3,0.13634062593107288,0.13634062593107288,399.5380000000002,3.7698000000000023,1,1,9,0.4705882352941176,-6 to < -4
A-2065,-5.2899699473,-5.234399221760097,0.41040191496802336,0.7990843482134888,3,-0.055570725539903165,0.055570725539903165,181.323,4.430880000000004,0,0,9,0.9166666666666666,-6 to < -4
C-2589,-3.42,-3.272291357124252,0.40941366082616887,0.5789983517611863,2,-0.14770864287574792,0.14770864287574792,762.9529999999999,3.0972000000000035,3,3,20,0.525,-4 to < -2
A-2622,-6.417202563200001,-1.0753990018830892,0.40773136390246406,0.803318716530891,3,-5.341803561316912,5.341803561316912,522.6760000000004,1.9984000000000008,1,0,25,0.9615384615384616,< -6
A-5999,-6.771509906800001,-5.516692758194875,0.40754465734591655,0.7901582277406458,3,-1.2548171486051265,1.2548171486051265,425.4440000000002,3.5328200000000027,6,5,4,0.2,< -6
A-2747,-7.2540426772,-7.665341806442498,0.4070095899808909,0.8092398386825614,3,0.4112991292424981,0.4112991292424981,538.4730000000003,8.086400000000006,4,4,14,0.1428571428571428,< -6
A-2624,-6.378367614400001,-4.009560680401395,0.4060868520542446,0.7463116103913281,3,-2.3688069339986058,2.3688069339986058,358.47500000000014,3.945300000000002,0,0,15,0.8421052631578947,< -6
A-2036,-5.7380720068,-7.946914932500125,0.4059110754789904,0.9282836256119182,4,2.2088429257001243,2.2088429257001243,574.4620000000002,8.9764,5,5,12,0.0,-6 to < -4
C-444,-4.7,-4.045443038815723,0.40583095114046663,0.5739316351336208,2,-0.6545569611842774,0.6545569611842774,287.44699999999995,3.940400000000003,3,1,5,0.6842105263157895,-6 to < -4
D-16,-7.456,-6.29016293512414,0.40578042265361147,0.800687999205083,3,-1.16583706487586,1.16583706487586,198.39399999999995,5.707400000000006,0,0,11,1.0,< -6
D-1756,-3.504,-3.434950434672921,0.4050331796664607,0.9186558967617011,4,-0.06904956532707907,0.06904956532707907,447.0100000000001,2.0107,1,1,4,0.4,-4 to < -2
B-1870,-0.5229,-1.2102934774432008,0.40452143023143083,0.7106529909389164,3,0.6873934774432008,0.6873934774432008,233.352,0.6010999999999993,0,0,9,1.0,-2 to < 0
A-5101,-6.852054029800001,-6.195718238897899,0.40427327070615937,0.7194378889166417,3,-0.6563357909021015,0.6563357909021015,355.65100000000007,7.216200000000008,0,0,21,1.0,< -6
B-382,-3.2386,-3.1891672435137672,0.40421977194133196,0.7705048732437088,3,-0.04943275648623269,0.04943275648623269,346.46400000000006,2.978400000000001,0,0,15,0.8888888888888888,-4 to < -2
B-3750,-5.3293,-4.929906930241937,0.4039437553443753,0.7165711282613199,3,-0.3993930697580632,0.3993930697580632,228.37599999999995,4.772100000000004,0,0,12,0.9285714285714286,-6 to < -4
C-1542,-1.8500000000000003,-2.257895299722239,0.4032957237913348,0.719519047926144,3,0.4078952997222387,0.4078952997222387,151.253,1.9139,4,0,0,1.0,-2 to < 0
A-1873,-3.5452709716000004,-2.9200245929074176,0.4030345271631854,0.7729023159176949,3,-0.6252463786925828,0.6252463786925828,360.4470000000002,2.5276000000000005,0,0,14,0.8333333333333334,-4 to < -2
C-1515,-6.33,-3.750310767278547,0.40124299203144465,0.5674432811380288,2,-2.579689232721453,2.579689232721453,296.332,2.1513400000000003,3,1,0,0.0,< -6
A-1635,-4.1541956574,-1.190035734385316,0.40074672183208454,0.566741449091492,2,-2.964159923014684,2.964159923014684,228.2,-0.5032000000000003,1,0,2,0.6,-6 to < -4
A-2722,-6.8320079078000004,-6.982055334792403,0.39851308643603,0.7072247717453193,3,0.15004742699240214,0.15004742699240214,339.60800000000006,7.293600000000008,0,0,20,0.9545454545454546,< -6
B-896,-3.3187,-2.805580684204365,0.3978640473263662,0.5626647317095981,2,-0.5131193157956351,0.5131193157956351,645.7460000000002,0.6481000000000052,7,1,9,0.7647058823529411,-4 to < -2
C-1523,-6.24,-7.40166942881128,0.39682369879020085,0.561193456700158,2,1.1616694288112797,1.1616694288112797,473.40700000000015,7.489800000000006,5,3,4,0.1111111111111111,< -6
A-2131,-5.9641687617,-7.15017634235673,0.3958704010113087,0.5598452900522686,2,1.1860075806567298,1.1860075806567298,377.53100000000006,7.733800000000007,4,4,6,0.1428571428571428,-6 to < -4
A-953,-3.9550420008999994,-5.413791820353926,0.3946281630114205,0.7689914165930709,3,1.4587498194539266,1.4587498194539266,324.59700000000004,5.962300000000004,0,0,19,0.9047619047619048,-4 to < -2
A-5465,-3.775990335,-6.188244144087117,0.39458502958897085,0.7827437017588883,3,2.4122538090871175,2.4122538090871175,298.5109999999999,6.722600000000007,0,0,17,0.9473684210526316,-4 to < -2
A-2633,-6.327740788400001,-4.148858389049398,0.39408367612885253,0.7671671659565549,3,-2.178882399350603,2.178882399350603,276.493,4.395300000000004,0,0,13,1.0,< -6
B-1196,-5.2838,-5.389914919285823,0.39388853469065765,0.7754296556995044,3,0.1061149192858224,0.1061149192858224,384.4870000000002,5.005300000000004,0,0,12,1.0,-6 to < -4
F-661,-0.33,-0.910168148245527,0.3935879108437027,0.556617361501257,2,0.580168148245527,0.580168148245527,241.33399999999995,0.1980999999999997,1,0,3,1.0,-2 to < 0
A-2318,-8.9978390846,-6.0996265724809975,0.3925175567421341,0.7759835599487444,3,-2.898212512119003,2.898212512119003,298.511,6.420900000000007,0,0,16,0.9473684210526316,< -6
B-996,-0.1739,-0.10140860722574414,0.3918904334022944,0.5542167658817949,2,-0.07249139277425586,0.07249139277425586,164.15699999999998,-2.8054,1,0,0,1.0,-2 to < 0
C-1539,-0.17,-0.10140860722574414,0.3918904334022944,0.5542167658817949,2,-0.06859139277425587,0.06859139277425587,164.15699999999998,-2.8054,1,0,0,1.0,-2 to < 0
A-65,-7.973715535399999,-7.382782397649616,0.3903573626961891,0.7785140173871898,3,-0.5909331377503833,0.5909331377503833,658.8910000000001,9.583999999999996,6,6,8,0.4146341463414634,< -6
A-2421,-3.1367509984,-2.511302004605479,0.38951120014431617,0.733997306112089,3,-0.6254489937945213,0.6254489937945213,342.5240000000001,2.2399000000000004,0,0,16,0.8947368421052632,-4 to < -2
A-1787,-2.5527472821,-2.8330490476063996,0.38939618225121864,0.6803153513496683,3,0.28030176550639974,0.28030176550639974,428.4780000000003,1.7627,0,0,20,0.5714285714285714,-4 to < -2
A-5022,-4.672731896,-8.258095202735548,0.3893300140410286,0.5505957860957302,2,3.585363306735548,3.585363306735548,847.2359999999995,7.777400000000011,4,0,11,0.9166666666666666,-6 to < -4
A-2453,-4.9504317948,-7.256968757892027,0.3891730419002065,0.8984365897344979,5,2.306536963092027,2.306536963092027,713.71,6.146200000000004,8,6,7,0.048780487804878,-6 to < -4
C-2105,-3.1300000000000003,-2.168819261588775,0.38904276628759593,0.7603361045781161,3,-0.9611807384112252,0.9611807384112252,280.24000000000007,1.0727,2,1,5,0.3636363636363636,-4 to < -2
A-2586,-5.384537990399999,-5.1567248578284755,0.3883479017381271,0.7741821181848607,3,-0.2278131325715238,0.2278131325715238,242.403,4.858900000000005,0,0,11,0.9333333333333332,-6 to < -4
F-1169,-2.72,-1.9680758478465536,0.38821620017981334,0.7548513816844471,3,-0.7519241521534465,0.7519241521534465,236.231,-1.2899999999999994,2,0,1,0.3,-4 to < -2
A-2649,-6.4750243489,-5.915870291652641,0.3870160791852184,0.7018586265756568,3,-0.5591540572473592,0.5591540572473592,298.555,6.8763000000000085,0,0,17,1.0,< -6
B-3059,-2.1053,-1.4795649872311367,0.38613465774674915,0.7335686014145397,3,-0.6257350127688635,0.6257350127688635,302.04600000000005,-0.1501999999999999,1,0,2,0.6666666666666666,-4 to < -2
A-3543,-1.5314234319,-0.6044601531702418,0.3844748122197405,0.543729493832006,2,-0.9269632787297581,0.9269632787297581,172.18800000000002,-0.9277999999999988,1,0,1,0.6666666666666666,-2 to < 0
F-247,-1.93,-1.954728894244302,0.3841155108110698,0.7509403706233895,3,0.024728894244302024,0.024728894244302024,348.44000000000017,1.5441999999999996,0,0,15,0.875,-2 to < 0
A-1232,-4.1492593891,-6.00931217354302,0.3838542117073198,0.7066531807229461,3,1.8600527844430204,1.8600527844430204,366.63400000000007,6.091800000000006,0,0,19,0.8695652173913043,-6 to < -4
A-5583,-7.694309659999999,-7.221475181773104,0.38379161339621026,0.7364839690715348,3,-0.47283447822689517,0.47283447822689517,484.77000000000015,6.376220000000003,4,3,4,0.0416666666666666,< -6
A-5980,-9.0249738719,-2.269105694460059,0.3837913468875095,0.8649862358501381,4,-6.755868177439941,6.755868177439941,423.6760000000001,-0.917,3,0,0,1.0,< -6
A-3712,-1.7188473974,-1.3832985132787607,0.3836823191684483,0.5426087394107821,2,-0.3355488841212393,0.3355488841212393,241.295,0.2382000000000007,1,1,1,0.7,-2 to < 0
A-2245,-6.649738160800001,-5.135420918118595,0.3835182054191607,0.7590932083191522,3,-1.5143172426814058,1.5143172426814058,242.40299999999996,4.8605000000000045,0,0,12,0.9333333333333332,< -6
B-862,-6.6277,-7.634174237067827,0.3830170744112117,0.5416679412528005,2,1.0064742370678275,1.0064742370678275,267.331,5.627500000000004,5,5,0,0.0,< -6
B-4614,-2.7063,-1.2756459051314692,0.38275436902362897,0.5412964197307726,2,-1.430654094868531,1.430654094868531,187.634,0.9275,1,1,2,0.5,-4 to < -2
A-5769,-7.188496044500002,-6.9915929367009,0.382229733107445,0.7472249165362363,3,-0.19690310779910192,0.19690310779910192,430.62600000000026,6.706200000000008,0,0,17,0.9166666666666666,< -6
B-1266,-5.756800000000001,-3.8063544030686,0.3819613585102648,0.738967788036565,3,-1.950445596931401,1.950445596931401,114.232,3.2227000000000023,0,0,2,1.0,-6 to < -4
A-2644,-6.3846168146,-4.349103914923075,0.381571844951529,0.7631124276942995,3,-2.0355128996769256,2.0355128996769256,242.44699999999992,5.724000000000006,0,0,14,1.0,< -6
A-2630,-6.3351890163,-6.097721114473678,0.3814649645276241,0.7596492322677566,3,-0.2374679018263226,0.2374679018263226,324.549,6.975500000000008,0,0,16,0.8571428571428571,< -6
F-1124,-2.33,-0.985878536133426,0.3809958242485736,0.5388094618598489,2,-1.344121463866574,1.344121463866574,206.154,0.7142,1,0,4,1.0,-4 to < -2
B-942,-1.945,-2.7248731716285075,0.3791171258200523,0.5361525810626251,2,0.7798731716285074,0.7798731716285074,264.321,1.4703,3,0,0,0.7333333333333333,-2 to < 0
F-1163,-1.95,-2.7248731716285075,0.3791171258200523,0.5361525810626251,2,0.7748731716285076,0.7748731716285076,264.321,1.4703,3,0,0,0.7333333333333333,-2 to < 0
A-5402,-2.7615135856,-2.5180031420337574,0.37872897704807984,0.7453988001847969,3,-0.24351044356624252,0.24351044356624252,271.4009999999999,2.1063999999999994,0,0,13,0.8,-4 to < -2
A-198,-5.731545252999999,-5.0113881981094535,0.37708966478319766,0.6870088989912793,3,-0.7201570548905458,0.7201570548905458,269.473,4.925500000000005,0,0,12,0.9411764705882352,-6 to < -4
