ID,InChIKey,Name,SMILES,Solubility,PredictedSolubility,Residual,abs_residual,Ocurrences,Group,SD,MolWt_diff,MolLogP_diff,TPSA_diff,HBA_diff,HBD_diff,Rotatable_diff
A-4215,DNDMQQPFVIIALP-UHFFFAOYSA-L,disodium 6-amino-3-sulfo-2-[(E)-2-{4-[(E)-2-(4-sulfonatophenyl)diazen-1-yl]phenyl}diazen-1-yl]naphthalen-1-olate,[Na+].[Na+].Nc1ccc2c([O-])c(N=Nc3ccc(cc3)N=Nc4ccc(cc4)[S]([O-])(=O)=O)c(cc2c1)[S](O)(=O)=O,-0.4603540840999999,-2.450730215462438,1.9903761313624384,1.9903761313624384,1,G1,0.0,0.0,2.220446049250313e-16,2.842170943040401e-14,0,0,0
A-4216,LOYPVODLNGWOLM-UHFFFAOYSA-N,4-(aminomethyl)-2-methoxyphenol hydrochloride,[Cl].COc1cc(CN)ccc1O,0.0188462521,-2.5128649916456904,2.5317112437456903,2.5317112437456903,1,G1,0.0,0.0,0.0,7.105427357601002e-15,0,0,0
A-4217,JVURCOFLRNSPQI-UHFFFAOYSA-L,"disodium 4-{4-[(E)-2-[5-(2-bromoprop-2-enamido)-2-sulfonatophenyl]diazen-1-yl]-3-methyl-5-oxo-4,5-dihydro-1H-pyrazol-1-yl}-2,5-dichlorobenzene-1-sulfonate",[Na+].[Na+].CC1=NN(C(=O)C1N=Nc2cc(NC(=O)C(Br)=C)ccc2[S]([O-])(=O)=O)c3cc(Cl)c(cc3Cl)[S]([O-])(=O)=O,-0.5501699754,-2.455420246792417,1.9052502713924169,1.9052502713924169,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4218,LNXCMNGXHAOOOW-UHFFFAOYSA-H,"hexasodium 6,13-dichloro-3,10-bis({[2-({4-chloro-6-[(2,4-disulfonatophenyl)amino]-1,3,5-triazin-2-yl}amino)ethyl]amino})-5,12-dioxa-7,14-diazapentacene-4,11-disulfonate",[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1ccc(Nc2nc(Cl)nc(NCCNc3ccc4N=C5C(=C6Oc7c(ccc(NCCNc8nc(Cl)nc(Nc9ccc(cc9[S]([O-])(=O)=O)[S]([O-])(=O)=O)n8)c7[S]([O-])(=O)=O)N=C6C(=C5Oc4c3[S]([O-])(=O)=O)Cl)Cl)n2)c(c1)[S]([O-])(=O)=O,-0.8795540191,0.0432228182843248,-0.9227768373843248,0.9227768373843248,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4221,KFAOXEXTCSIFGD-UHFFFAOYSA-N,"tris(2-hydroxypropan-1-aminium) 2-hydroxypropane-1,2,3-tricarboxylate",CC(O)CN.OC(=O)CC(O)(CC(O)=O)C(O)=O,0.8629201268000001,-1.4496642359416954,2.3125843627416955,2.3125843627416955,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4223,ZTMADXFOCUXMJE-UHFFFAOYSA-N,"2-methylbenzene-1,3-diol",Cc1c(O)cccc1O,0.1927727267,-2.279853152732878,2.472625879432878,2.472625879432878,2,G3,0.06681363665,1.4210854715202004e-14,0.0,0.0,0,0,0
A-4224,HNVRRHSXBLFLIG-UHFFFAOYSA-N,2-methylbut-3-en-2-ol,CC(C)(O)C=C,0.351057238,-2.0025729375621864,2.3536301755621865,2.3536301755621865,2,G3,0.356871381,0.0,0.0,0.0,0,0,0
A-4225,ZPJGNHUPXGDASP-UHFFFAOYSA-L,dilithium adipate,[Li+].[Li+].[O-]C(=O)CCCCC([O-])=O,0.0846221527,1.081223389477746,-0.996601236777746,0.996601236777746,5,G5,0.3207377110894062,0.0,0.0,0.0,0,0,0
A-4226,QFFPUGXEOWMNCP-UHFFFAOYSA-L,dilithium(1+) ion decanedioate,[Li+].[Li+].[O-]C(=O)CCCCCCCCC([O-])=O,-0.0473478928,0.3477939133802028,-0.3951418061802028,0.3951418061802028,5,G5,0.3207377110466919,5.684341886080802e-14,0.0,0.0,0,0,0
A-4227,KCEQQLDYFGMIGU-UHFFFAOYSA-L,dilithium(1+) ion nonanedioate,[Li+].[Li+].[O-]C(=O)CCCCCCCC([O-])=O,-0.017921985,0.5311512824045888,-0.5490732674045887,0.5490732674045887,5,G5,0.3207377110703323,2.842170943040401e-14,0.0,0.0,0,0,0
A-4228,UXTCBUCQMQNXQI-XDJFIHLNSA-N,"7-amino-4-hydroxy-3-[[4-[(4-sulphophenyl)azo]phenyl]azo]naphthalene-2-sulphonic acid, compound with 2,2',2''-nitrilotriethanol (1:2)",Nc1ccc2C(=O)C(=N/Nc3ccc(cc3)N=Nc4ccc(cc4)[S](O)(=O)=O)\C(=Cc2c1)[S](O)(=O)=O.OCCN(CCO)CCO.OCCN(CCO)CCO,-0.6359046156,-3.852574392882972,3.216669777282972,3.216669777282972,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4232,QPRQPQPFGRDKCN-UHFFFAOYSA-L,"disodium 7-[(dichloro-1,3,5-triazin-2-yl)amino]-4-hydroxy-3-(2-{4-[2-(sulfonatooxy)ethanesulfonyl]phenyl}diazen-1-yl)naphthalene-2-sulfonate",[Na+].[Na+].Oc1c2ccc(Nc3nc(Cl)nc(Cl)n3)cc2cc(c1N=Nc4ccc(cc4)[S](=O)(=O)CCO[S]([O-])(=O)=O)[S]([O-])(=O)=O,-1.5783823574,-2.4591786284451422,0.8807962710451422,0.8807962710451422,1,G1,0.0,0.0,0.0,2.842170943040401e-14,0,0,0
A-4236,LAVCAJLTFZEZAW-UHFFFAOYSA-N,"2-hydroxypropanoic acid; 7-{[bis({[3-(diethylamino)propyl]amino})-1,3,5-triazin-2-yl]amino}-4-hydroxy-3-[(E)-2-(2-oxo-2,3-dihydro-1H-1,3-benzodiazol-5-yl)diazen-1-yl]naphthalene-2-sulfonic acid",CCN(CC)CCCNc1nc(NCCCN(CC)CC)nc(Nc2ccc3c(O)c(N=Nc4ccc5NC(=O)Nc5c4)c(cc3c2)[S](O)(=O)=O)n1.CC(O)C(O)=O,-0.64043406,-5.583203227204574,4.942769167204574,4.942769167204574,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4237,OBBXFSIWZVFYJR-UHFFFAOYSA-L,tin(4+) disulfate,[Sn++].[O-][S]([O-])(=O)=O,-0.0578238563,-1.3783604657978208,1.3205366094978208,1.3205366094978208,1,G1,0.0,0.0,2.220446049250313e-16,0.0,0,0,0
A-4238,UBPYILGKFZZVDX-UHFFFAOYSA-N,"4-[(2,4-dichloro-5-methoxyphenyl)amino]-6-methoxy-7-[3-(4-methylpiperazin-1-yl)propoxy]quinoline-3-carbonitrile",COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl,-4.8795513261000005,-4.813795759691525,-0.0657555664084759,0.0657555664084759,2,G3,0.1839883926499994,0.0,0.0,0.0,0,0,0
A-4240,FZENGILVLUJGJX-NSCUHMNNSA-N,acetaldehyde oxime,C/C=N/O,0.4958194622,-1.750661890430158,2.2464813526301577,2.2464813526301577,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4241,AMXOYNBUYSYVKV-UHFFFAOYSA-M,lithium(1+) ion bromide,[Li+].[Br-],1.3237062702,0.5582629607072218,0.7654433094927782,0.7654433094927782,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4242,USDXBNSCKZJDLC-UHFFFAOYSA-N,A mixture of RR and RS isomers of: (2-(2-methoxy-1-methyl)ethoxy)-1-methylethyl acetate; (2-(2-methoxy-2-methyl)ethoxy)-1-methylethyl acetate; (2-(2-methoxy-2-methyl)ethoxy)-2-methylethyl acetate; (2-(2-methoxy-1-methyl)ethoxy)-2-methylethyl acetate,CCC(OCCCOC)OC(C)=O,-0.0168484647,-2.439637814110569,2.4227893494105697,2.4227893494105697,2,G3,0.01267423235,2.842170943040401e-14,0.0,0.0,0,0,0
A-4244,JVBXVOWTABLYPX-UHFFFAOYSA-L,sodium dithionite,[Na+].[Na+].[O-][S](=O)[S]([O-])=O,0.0182921287,0.8096979030633169,-0.7914057743633169,0.7914057743633169,1,G1,0.0,2.842170943040401e-14,0.0,0.0,0,0,0
A-4246,MLUCVPSAIODCQM-IHWYPQMZSA-N,(2E)-but-2-enal,C\C=C/C=O,0.4120163187,-1.8905180683564475,2.3025343870564474,2.3025343870564474,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4248,PQXKWPLDPFFDJP-UHFFFAOYSA-N,"2,3-dimethyloxirane",CC1OC1C,0.3972950779,-1.908051328711996,2.305346406611996,2.305346406611996,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4249,FTWCSAMTIKSPAT-UHFFFAOYSA-M,sodium nonyl sulfate,[Na+].CCCCCCCCCO[S]([O-])(=O)=O,-0.1361989598,-1.8125848683293784,1.6763859085293786,1.6763859085293786,1,G1,0.0,2.842170943040401e-14,0.0,0.0,0,0,0
A-4250,WDTZNHRKHNKDOU-UHFFFAOYSA-M,Basic red 1:1,[Cl-].CCNc1cc2[o+]c3cc(NCC)c(C)cc3c(c2cc1C)c4ccccc4C(=O)OC,-1.3909846109,-4.1189484546670805,2.727963843767081,2.727963843767081,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4252,IMPPGHMHELILKG-UHFFFAOYSA-N,4-ethoxyaniline,CCOc1ccc(N)cc1,-0.8608353259999999,-2.412857194101956,1.5520218681019562,1.5520218681019562,2,G3,0.0122840956999999,0.0,0.0,0.0,0,0,0
A-4254,SBSWHTFHLWSSQS-UHFFFAOYSA-N,3-(2-chlorophenyl)-3-oxopropanenitrile,Clc1ccccc1C(=O)CC#N,-2.1751395948,-2.8155499318186754,0.6404103370186753,0.6404103370186753,1,G1,0.0,0.0,4.440892098500626e-16,0.0,0,0,0
A-4257,IBDVWXAVKPRHCU-UHFFFAOYSA-N,2-[(2-methylprop-2-enoyl)oxy]ethyl 3-oxobutanoate,CC(=O)CC(=O)OCCOC(=O)C(C)=C,-1.0636822045,-2.244024076181645,1.180341871681645,1.180341871681645,1,G1,0.0,5.684341886080802e-14,0.0,0.0,0,0,0
A-4258,WNZQDUSMALZDQF-UHFFFAOYSA-N,"1,3-dihydro-2-benzofuran-1-one",O=C1OCc2ccccc12,-0.8627210528,-2.289598646618089,1.4268775938180895,1.4268775938180895,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4259,INHXSMASASFALB-UHFFFAOYSA-N,"3-(5-imino-3-methyl-4,5-dihydro-1H-pyrazol-1-yl)benzene-1-sulfonic acid",CC1=NN(C(=N)C1)c2cccc(c2)[S](O)(=O)=O,-1.1387882185,-2.674170669194095,1.535382450694095,1.535382450694095,1,G1,0.0,2.842170943040401e-14,0.0,0.0,0,0,0
A-4260,SJZKULRDWHPHGG-UHFFFAOYSA-N,1-benzylpiperidin-4-one,O=C1CCN(CC1)Cc2ccccc2,-1.0169828584,-2.6263927062748205,1.6094098478748204,1.6094098478748204,1,G1,0.0,0.0,2.220446049250313e-16,3.552713678800501e-15,0,0,0
A-4264,XKORCTIIRYKLLG-ONEGZZNKSA-N,methyl (2Z)-3-aminobut-2-enoate,COC(=O)\C=C(/C)N,-0.8059235439,-1.743128412472678,0.937204868572678,0.937204868572678,1,G1,0.0,0.0,2.0816681711721685e-17,0.0,0,0,0
A-4265,DESJYLHXGYGZJG-UHFFFAOYSA-N,silanedione magnesium sodium hydrofluoride,F.[Na].[MgH2].O=[Si]=O,-0.8566651273999999,-1.123464554641589,0.2667994272415888,0.2667994272415888,1,G1,0.0,0.0,2.220446049250313e-16,0.0,0,0,0
A-4267,KMCFMEHSEWDYKG-UHFFFAOYSA-N,"1-N,1-N-bis(2-hydroxyethyl)benzene-1,4-bis(aminium) sulfate",Nc1ccc(cc1)N(CCO)CCO.O[S](O)(=O)=O,-0.2184130526,-2.016720263414183,1.798307210814183,1.798307210814183,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4268,QOPSSYZLVIENBR-UHFFFAOYSA-J,ammonium hydrogen carbonate,[NH4+].[NH4+].[Zn++].[Zn++].[O-]C([O-])=O.[O-]C([O-])=O.[O-]C([O-])=O,-0.2897617622,0.0538255959198292,-0.3435873581198292,0.3435873581198292,2,G3,0.0460013392499999,0.0,0.0,0.0,0,0,0
A-4269,VDQVEACBQKUUSU-UHFFFAOYSA-M,disodium sulfanediide,[Na+].[Na+].[SH-],0.3524906593,0.6798452587634884,-0.3273545994634884,0.3273545994634884,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4270,AIYYMMQIMJOTBM-UHFFFAOYSA-L,nickel(2+) ion diacetate,[Ni++].CC([O-])=O.CC([O-])=O,0.0005376801,-0.9871571669503402,0.9876948470503402,0.9876948470503402,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4271,BYEAHWXPCBROCE-UHFFFAOYSA-N,"1,1,1,3,3,3-hexafluoropropan-2-ol",OC(C(F)(F)F)C(F)(F)F,0.020110333,-2.4268069297919235,2.446917262791924,2.446917262791924,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4274,ZUWXIYHFBSJORS-UHFFFAOYSA-K,"trisodium trihydrogen 5,5',5''-(1,3,5-triazine-2,4,6-triyltriimino)tris[5-sulphonatosalicylate]",[Na+].[Na+].[Na+].OC(=O)C1=CC(CC=C1O)(Nc2nc(NC3(CC=C(O)C(=C3)C(O)=O)[S]([O-])(=O)=O)nc(NC4(CC=C(O)C(=C4)C(O)=O)[S]([O-])(=O)=O)n2)[S]([O-])(=O)=O,-0.6896460114,0.1326156968794021,-0.8222617082794021,0.8222617082794021,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4276,CBOCVOKPQGJKKJ-UHFFFAOYSA-L,calcium diformate,[Ca++].[O-]C=O.[O-]C=O,0.1212110943,-0.4286230597649283,0.5498341540649283,0.5498341540649283,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4277,JTXMVXSTHSMVQF-UHFFFAOYSA-N,2-(acetyloxy)ethyl acetate,CC(=O)OCCOC(C)=O,0.068474963,-1.8633114652338156,1.9317864282338155,1.9317864282338155,3,G5,0.0145490396298627,0.0,2.7755575615628914e-17,0.0,0,0,0
A-4278,JALBGZPFNQMHSM-UHFFFAOYSA-L,"disodium 1-amino-9,10-dihydro-9,10-dioxo-4-[[4-[[2-(sulphonatooxy)ethyl]sulphonyl]phenyl]amino]anthracene-2-sulphonate",[Na+].[Na+].Nc1c2C(=O)c3ccccc3C(=O)c2c(Nc4ccc(cc4)[S](=O)(=O)CCO[S]([O-])(=O)=O)cc1[S]([O-])(=O)=O,-0.5639623965,-1.2983576917413384,0.7343952952413384,0.7343952952413384,3,G5,0.0103717458368876,0.0,0.0,0.0,0,0,0
A-4281,QTLQKAJBUDWPIB-UHFFFAOYSA-N,dioxodiarsoxane,[O--].[O--].[O--].[As+3].[As+3],-1.0458962962,-1.5530518015178565,0.5071555053178565,0.5071555053178565,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4282,PMPJQLCPEQFEJW-GNTLFSRWSA-L,disodium 2-[(E)-2-(4-{4-[(E)-2-(2-sulfonatophenyl)ethenyl]phenyl}phenyl)ethenyl]benzene-1-sulfonate,[Na+].[Na+].[O-][S](=O)(=O)c1ccccc1\C=C/c2ccc(cc2)c3ccc(cc3)\C=C/c4ccccc4[S]([O-])(=O)=O,-1.504668533,-2.8046975946581405,1.3000290616581405,1.3000290616581405,1,G1,0.0,0.0,5.551115123125783e-17,0.0,0,0,0
A-4283,DOJXGHGHTWFZHK-UHFFFAOYSA-N,"1,1,1,3,3,3-hexachloroacetone",ClC(Cl)(Cl)C(=O)C(Cl)(Cl)Cl,-1.1797979201,-3.3711305267031832,2.1913326066031837,2.1913326066031837,1,G1,0.0,0.0,4.440892098500626e-16,0.0,0,0,0
A-4285,JYFHYPJRHGVZDY-UHFFFAOYSA-N,dibutoxyphosphinic acid,CCCCO[P](O)(=O)OCCCC,-1.0872511921,-3.005962534971896,1.918711342871896,1.918711342871896,2,G3,0.0099351624999999,0.0,0.0,0.0,0,0,0
A-4286,XJRBAMWJDBPFIM-UHFFFAOYSA-N,methoxyethene,COC=C,-0.5310304973,-1.8624559039178108,1.3314254066178108,1.3314254066178108,2,G3,0.02845242565,0.0,0.0,0.0,0,0,0
A-4287,SFPNZPQIIAJXGL-UHFFFAOYSA-N,2-ethoxyethyl 2-methylprop-2-enoate,CCOCCOC(=O)C(C)=C,-0.9674738601,-2.2774739360765586,1.3100000759765584,1.3100000759765584,1,G1,0.0,2.842170943040401e-14,0.0,0.0,0,0,0
A-4291,RDULEYWUGKOCMR-UHFFFAOYSA-N,ethyl 2-chloro-3-oxobutanoate,CCOC(=O)C(Cl)C(C)=O,-0.9859492465,-2.1488894586822127,1.1629402121822126,1.1629402121822126,3,G5,0.0367116714780029,0.0,0.0,0.0,0,0,0
A-4293,FGZWHMWBAASFOQ-YMOXRGJDSA-K,"trisodium 4-{[4-({3-[(4-amino-6-chloro-1,3,5-triazin-2-yl)amino]-4-sulfonatophenyl}amino)-6-chloro-1,3,5-triazin-2-yl]amino}-6-[(E)-2-(5-carbamoyl-1-ethyl-2-hydroxy-4-methyl-6-oxo-1,6-dihydropyridin-3-yl)diazen-1-yl]benzene-1,3-disulfonate",[Na+].[Na+].[Na+].CCN1C(=O)C(=N/Nc2cc(Nc3nc(Cl)nc(Nc4ccc(c(Nc5nc(N)nc(Cl)n5)c4)[S]([O-])(=O)=O)n3)c(cc2[S]([O-])(=O)=O)[S]([O-])(=O)=O)\C(=C(C(N)=O)C1=O)C,-0.7590012125,-0.74530622922715,-0.01369498327285,0.01369498327285,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4296,BHUXAQIVYLDUQV-UHFFFAOYSA-N,1-(diethylamino)propan-2-ol,CCN(CC)CC(C)O,0.1021113643,-2.041994380670113,2.144105744970113,2.144105744970113,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4301,YUKQRDCYNOVPGJ-UHFFFAOYSA-N,ethanethioamide,CC(N)=S,0.3363395335,-1.7313067480322195,2.06764628153222,2.06764628153222,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4303,LLHKCFNBLRBOGN-UHFFFAOYSA-N,1-methoxypropan-2-yl acetate,COCC(C)OC(C)=O,0.0830232388,-1.9985776563248177,2.0816008951248177,2.0816008951248177,3,G5,0.1239353854154806,0.0,0.0,0.0,0,0,0
A-4304,BPSOMXDZJFRMBW-UHFFFAOYSA-M,ammonium sodium 2-[4-[[1-[[(2-methoxy-5-methyl-4-sulphonatophenyl)amino]carbonyl]-2-oxopropyl]azo]phenyl]-6-methylbenzothiazole-7-sulphonate,[NH4+].[Na+].COc1cc(c(C)cc1NC(=O)C(N=Nc2ccc(cc2)c3sc4c(ccc(C)c4[S]([O-])(=O)=O)n3)C(C)=O)[S]([O-])(=O)=O,-0.6230624777,-3.829017850341637,3.205955372641637,3.205955372641637,1,G1,0.0,0.0,0.0,2.842170943040401e-14,0,0,0
A-4305,DKWHHTWSTXZKDW-UHFFFAOYSA-N,"5,8,11,13,16,19-hexaoxatricosane",CCCCOCCOCCOCOCCOCCOCCCC,-1.3016357757,-3.330560486085634,2.028924710385634,2.028924710385634,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4306,JJTUDXZGHPGLLC-UHFFFAOYSA-N,"3,6-dimethyl-1,4-dioxane-2,5-dione",CC1OC(=O)C(C)OC1=O,-0.9360258625,-1.7655895195296791,0.8295636570296792,0.8295636570296792,1,G1,0.0,0.0,5.551115123125783e-17,0.0,0,0,0
A-4307,JPOXNPPZZKNXOV-UHFFFAOYSA-N,bromo(chloro)methane,ClCBr,-0.8891641024,-2.3578424045550253,1.4686783021550252,1.4686783021550252,2,G2,1.5,0.0,0.0,0.0,0,0,0
A-4308,PXBFMLJZNCDSMP-UHFFFAOYSA-N,2-aminobenzamide,NC(=O)c1ccccc1N,-0.9139223167,-1.9296650120107943,1.0157426953107942,1.0157426953107942,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4312,UFLHIIWVXFIJGU-ARJAWSKDSA-N,(3Z)-hex-3-en-1-ol,CC\C=C/CCO,-0.7858548038,-2.1865215595661,1.4006667557661,1.4006667557661,2,G3,0.0353567304999999,0.0,0.0,0.0,0,0,0
A-4316,XCYWUZHUTJDTGS-UHFFFAOYSA-N,"2-methoxy-3,4-dihydro-2H-pyran",COC1CCC=CO1,-0.853333105,-2.206385368978955,1.353052263978955,1.353052263978955,1,G1,0.0,1.4210854715202004e-14,0.0,0.0,0,0,0
A-4318,ZUFQODAHGAHPFQ-UHFFFAOYSA-N,"4,5-bis(hydroxymethyl)-2-methylpyridin-3-ol hydrochloride",[H+].[Cl-].Cc1ncc(CO)c(CO)c1O,-0.1117125827999999,-0.9520843905174012,0.8403718077174014,0.8403718077174014,2,G3,0.0705062913999999,0.0,0.0,0.0,0,0,0
A-4321,MSLRPWGRFCKNIZ-UHFFFAOYSA-J,tetrasodium tris(peroxol) dicarbonate,[Na+].[Na+].[Na+].[Na+].OO.OO.OO.[O-]C([O-])=O.[O-]C([O-])=O,-0.3094338224,3.9268102444759823,-4.236244066875982,4.236244066875982,3,G5,0.0302734555879608,0.0,0.0,0.0,0,0,0
A-4322,BLXVTZPGEOGTGG-UHFFFAOYSA-N,"Nonylphenol, ethoxylated",CCCCCCCCCc1ccc(OCCOCCO)cc1,-0.3045102393,-3.88925106275992,3.58474082345992,3.58474082345992,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4323,ZJYYHGLJYGJLLN-UHFFFAOYSA-N,amino(imino)methanaminium; cyanosulfanide,NC(N)=N.SC#N,1.106488088,-1.4611335039362174,2.5676215919362173,2.5676215919362173,4,G5,0.20348325532271,1.4210854715202004e-14,0.0,0.0,0,0,0
A-4324,DBMJMQXJHONAFJ-UHFFFAOYSA-M,sodium dodecyl sulfate,[Na+].CCCCCCCCCCCCO[S]([O-])(=O)=O,-0.2838814082999999,-2.3626569754025337,2.0787755671025336,2.0787755671025336,5,G5,0.1571149404348425,0.0,5.551115123125783e-17,0.0,0,0,0
A-4325,AFGBRTKUTJQHIP-UHFFFAOYSA-N,"3-methyl-2-(2-oxo-1,3-diazinan-1-yl)butanoic acid",CC(C)C(N1CCCNC1=O)C(O)=O,-1.1028619258,-2.16168339664989,1.0588214708498898,1.0588214708498898,3,G5,0.0086132581855471,0.0,0.0,0.0,0,0,0
A-4326,MEHLEOUIWVWVBF-UHFFFAOYSA-N,1-cyanoprop-2-en-1-yl acetate,CC(=O)OC(C=C)C#N,-0.8986939452,-1.9949180948524732,1.0962241496524734,1.0962241496524734,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4329,NDVWOBYBJYUSMF-UHFFFAOYSA-N,2-methylcyclohexanol,CC1CCCCC1O,-0.864495868,-2.307908225673628,1.443412357673628,1.443412357673628,1,G1,0.0,1.4210854715202004e-14,0.0,0.0,0,0,0
A-4334,IBLKWZIFZMJLFL-UHFFFAOYSA-N,1-phenoxypropan-2-ol,CC(O)COc1ccccc1,-1.0034177306,-2.3730320904649145,1.3696143598649144,1.3696143598649144,2,G3,0.0687911346999999,0.0,0.0,0.0,0,0,0
A-4335,CVSVTCORWBXHQV-UHFFFAOYSA-N,2-(1-methylcarbamimidamido)acetic acid,CN(CC(O)=O)C(N)=N,-0.9387416733,-1.3718958599259508,0.4331541866259507,0.4331541866259507,2,G3,0.00984006985,0.0,0.0,0.0,0,0,0
A-4336,RNVCVTLRINQCPJ-UHFFFAOYSA-N,2-methylaniline,Cc1ccccc1N,-0.8539252345,-2.2955794173889434,1.441654182888943,1.441654182888943,4,G4,0.5985956598755611,0.0,0.0,0.0,0,0,0
A-4337,DVFGEIYOLIFSRX-UHFFFAOYSA-N,3-[(2-ethylhexyl)oxy]propan-1-amine,CCCCC(CC)COCCCN,-1.096509119,-2.8858403506946484,1.7893312316946484,1.7893312316946484,1,G1,0.0,2.842170943040401e-14,0.0,0.0,0,0,0
A-4339,YGHRJJRRZDOVPD-UHFFFAOYSA-N,3-methylbutanal,CC(C)CC=O,-0.7590833569,-2.1090354271885827,1.3499520702885828,1.3499520702885828,3,G5,0.0557534892115543,0.0,0.0,0.0,0,0,0
A-4342,QZNNVYOVQUKYSC-JEDNCBNOSA-N,L-histidine monohydrochloride,[Cl-].N[C@@H](Cc1[nH]cnc1)C(O)=O.[H+],-0.1076498856,-0.6482630154068338,0.5406131298068338,0.5406131298068338,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4344,HWGNBUXHKFFFIH-UHFFFAOYSA-I,pentasodium bis(phosphonatooxy)phosphinate,[Na+].[Na+].[Na+].[Na+].[Na+].[O-][P]([O-])(=O)O[P]([O-])(=O)O[P]([O-])([O-])=O,-0.3954232123,4.518645754217506,-4.9140689665175055,4.9140689665175055,1,G1,0.0,0.0,3.552713678800501e-15,0.0,0,0,0
A-4348,QNSCGSPRKIPKTN-RKJRWTFHSA-N,"sodium (2R)-2-[(1R)-1,2-dihydroxyethyl]-4-hydroxy-5-oxo-2,5-dihydrofuran-3-olate",[Na+].O[C@H](C[O-])[C@H]1OC(=C(O)C1=O)O,-0.1325447734,-0.1061834067858564,-0.0263613666141435,0.0263613666141435,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4349,HFCUBKYHMMPGBY-UHFFFAOYSA-N,2-methoxyethyl prop-2-enoate,COCCOC(=O)C=C,0.0439416783999999,-1.910759198027788,1.954700876427788,1.954700876427788,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4350,IKEURONJLPUALY-UHFFFAOYSA-N,[(4-sulfamoylphenyl)amino]azanium chloride,[H+].[Cl-].NNc1ccc(cc1)[S](N)(=O)=O,-0.1912743698,-0.8322992167799967,0.6410248469799967,0.6410248469799967,1,G1,0.0,2.842170943040401e-14,0.0,0.0,0,0,0
A-4351,YBBLOADPFWKNGS-UHFFFAOYSA-N,"1,1-dimethylurea",CN(C)C(N)=O,0.2124315669,-1.5215681446245488,1.733999711524549,1.733999711524549,1,G1,0.0,0.0,0.0,0.0,0,0,0
A-4352,XTFKWYDMKGAZKK-UHFFFAOYSA-N,potassium dicyanogolduide,[K+].[Au+].[C-]#N.[C-]#N,-0.3042087283,-1.1816262296457936,0.8774175013457935,0.8774175013457935,1,G1,0.0,0.0,4.440892098500626e-16,0.0,0,0,0
