ID,observed_solubility,mean_prediction,median_prediction,prediction_sd,prediction_min,prediction_max,prediction_count,mean_residual,mean_absolute_error,prediction_range,compound_absolute_error,compound_residual,compound_squared_error,compound_error_direction
B-1099,-1.3971,-2.049710964841871,-2.097156889030991,0.15485824647161714,-2.1752955367455797,-1.8766804687490413,3,0.6526109648418706,0.6526109648418706,0.2986150679965385,0.652610964841871,0.652610964841871,0.42590107143183775,Underprediction
B-1100,0.9823,0.21577244266133466,0.1823367711979194,0.0855188910964959,0.1520227530196518,0.3129578037664328,3,0.7665275573386653,0.7665275573386653,0.160935050746781,0.7665275573386653,0.7665275573386653,0.5875644961595808,Underprediction
B-1101,1.0452,0.6310049850577745,0.6274128454249849,0.1039029156992362,0.5289447200146794,0.7366573897336591,3,0.4141950149422254,0.4141950149422254,0.20771266971897973,0.41419501494222544,0.41419501494222544,0.17155751040299036,Underprediction
B-1102,0.4369,-1.2471050745179602,-1.2189933991308242,0.05072832315813226,-1.30566555298788,-1.216656271435176,3,1.68400507451796,1.68400507451796,0.08900928155270393,1.6840050745179602,1.6840050745179602,2.8358730910022407,Underprediction
B-1103,-3.4994,-3.335837982426286,-3.33136726412104,0.0958623133191967,-3.433857435369497,-3.2422892477883205,3,-0.16356201757371425,0.16356201757371425,0.19156818758117655,0.16356201757371425,-0.16356201757371425,0.026752533592784008,Overprediction
B-1104,-1.2615,-1.699343967974183,-1.699343967974183,0.002625739839406575,-1.7012006464202591,-1.697487289528107,2,0.437843967974183,0.437843967974183,0.003713356892152131,0.437843967974183,0.437843967974183,0.1917073402913774,Underprediction
B-1105,-2.8092,-2.947914083667152,-2.947914083667152,,-2.947914083667152,-2.947914083667152,1,0.13871408366715166,0.13871408366715166,0.0,0.13871408366715166,0.13871408366715166,0.019241597007617548,Underprediction
B-1106,-0.0006,-1.1815333186261632,-1.1815333186261632,0.025203493295698636,-1.1993548796451414,-1.1637117576071851,2,1.1809333186261632,1.1809333186261632,0.035643122037956276,1.1809333186261632,1.1809333186261632,1.3946035030414032,Underprediction
B-1108,-3.7068,-3.592568739041121,-3.592568739041121,,-3.592568739041121,-3.592568739041121,1,-0.1142312609588787,0.1142312609588787,0.0,0.1142312609588787,-0.1142312609588787,0.013048780980255446,Overprediction
B-1109,-2.1325,-1.6037503630783305,-1.5775883512123423,0.045658858943546744,-1.6564721718711255,-1.577190566151523,3,-0.5287496369216695,0.5287496369216695,0.07928160571960241,0.5287496369216693,-0.5287496369216693,0.2795761785447971,Overprediction
B-1110,-3.0265,-1.4216050536267975,-1.4002320392155905,0.06989121753688671,-1.4996872430384751,-1.364895878626326,3,-1.6048949463732027,1.6048949463732027,0.134791364412149,1.6048949463732025,-1.6048949463732025,2.5756877888942444,Overprediction
B-1111,-1.6112,-3.3715112895806105,-3.4110828968970166,0.12389274554782474,-3.4707842038735737,-3.232666767971242,3,1.7603112895806108,1.7603112895806108,0.23811743590233148,1.7603112895806106,1.7603112895806106,3.098695836224952,Underprediction
B-1112,-1.6098,-1.3539315649344725,-1.3369205928247228,0.05097259266779496,-1.4112343390716573,-1.3136397629070378,3,-0.2558684350655273,0.2558684350655273,0.09759457616461953,0.25586843506552737,-0.25586843506552737,0.06546865606288199,Overprediction
B-1113,-4.593999999999999,-4.419707309535355,-4.419707309535355,,-4.419707309535355,-4.419707309535355,1,-0.17429269046464402,0.17429269046464402,0.0,0.17429269046464402,-0.17429269046464402,0.03037794194940421,Overprediction
B-1114,-1.8392,-1.5425921812489884,-1.5425921812489884,,-1.5425921812489884,-1.5425921812489884,1,-0.2966078187510115,0.2966078187510115,0.0,0.2966078187510115,-0.2966078187510115,0.0879761981442329,Overprediction
B-1115,-1.7706,-0.9715186292526696,-0.9503133420058572,0.09461330281361663,-1.0749352207173688,-0.8893073250347829,3,-0.7990813707473303,0.7990813707473303,0.18562789568258586,0.7990813707473303,-0.7990813707473303,0.6385310370754324,Overprediction
B-1117,-1.8841,-0.7945472654149199,-0.8152649513982756,0.09571956717805655,-0.8782113911935153,-0.6901654536529688,3,-1.0895527345850802,1.0895527345850802,0.18804593754054655,1.0895527345850802,-1.0895527345850802,1.1871251614418261,Overprediction
B-1118,-0.1176,0.2359963056788131,0.2359963056788131,0.0021101029497777824,0.2345042375740235,0.2374883737836027,2,-0.35359630567881306,0.35359630567881306,0.0029841362095792134,0.3535963056788131,-0.3535963056788131,0.12503034738970464,Overprediction
B-1119,-1.3195,-2.5411734523203573,-2.5394451419811657,0.031355842017185734,-2.573357705448537,-2.510717509531369,3,1.2216734523203574,1.2216734523203574,0.06264019591716785,1.2216734523203574,1.2216734523203574,1.4924860241043405,Underprediction
B-112,0.8091,-0.6748359163826503,-0.6748359163826503,,-0.6748359163826503,-0.6748359163826503,1,1.4839359163826504,1.4839359163826504,0.0,1.4839359163826504,1.4839359163826504,2.2020658039304166,Underprediction
B-1120,0.9032,0.16995455844777543,0.1932977484844581,0.057977951404782936,0.1039436180314735,0.2126223088273947,3,0.7332454415522246,0.7332454415522246,0.10867869079592118,0.7332454415522246,0.7332454415522246,0.5376488775571168,Underprediction
B-1121,-0.0799,0.5116917611736906,0.6300373651766588,0.22446597801509072,0.2528173973451876,0.6522205209992256,3,-0.5915917611736906,0.5915917611736906,0.39940312365403796,0.5915917611736906,-0.5915917611736906,0.349980811888589,Overprediction
B-1122,1.2211,0.9832602834339891,0.9773436556299796,0.08155203849669183,0.9048276880184446,1.0676095066535431,3,0.23783971656601097,0.23783971656601097,0.16278181863509855,0.237839716566011,0.237839716566011,0.05656773077620045,Underprediction
B-1123,-4.6704,-3.357615008628546,-3.337274675654157,0.28565848816684813,-3.652900020402052,-3.082670329829428,3,-1.3127849913714542,1.3127849913714542,0.5702296905726238,1.312784991371454,-1.312784991371454,1.7234044335701486,Overprediction
B-1124,-1.1443,-0.40134936469143784,-0.4271333137224664,0.07489966664677061,-0.4599511034874544,-0.3169636768643928,3,-0.7429506353085622,0.7429506353085622,0.14298742662306158,0.7429506353085622,-0.7429506353085622,0.5519756465053962,Overprediction
B-1126,-7.3387,-4.866453935715853,-4.866453935715853,0.17765782253945175,-4.992076986764336,-4.740830884667371,2,-2.4722460642841466,2.4722460642841466,0.25124610209696474,2.472246064284147,-2.472246064284147,6.112000602368455,Overprediction
B-1127,-2.6177,-2.6794913018564803,-2.6886118741281804,0.03417496688869117,-2.7081806733567726,-2.6416813580844885,3,0.06179130185648033,0.06179130185648033,0.06649931527228414,0.061791301856480185,0.061791301856480185,0.0038181649851186518,Underprediction
B-1128,-2.4036,-2.5129653696535734,-2.54648601313364,0.07459443205154626,-2.564918977641103,-2.4274911181859773,3,0.10936536965357362,0.10936536965357362,0.13742785945512592,0.10936536965357346,0.10936536965357346,0.011960784079462767,Underprediction
B-1130,0.9867,0.38363979665115533,0.3797891792881357,0.008799183803600862,0.3774223051354197,0.3937079055299106,3,0.6030602033488447,0.6030602033488447,0.016285600394490896,0.6030602033488447,0.6030602033488447,0.36368160886314993,Underprediction
B-1131,0.991,0.2857434743275034,0.2619123375413135,0.1200738407051413,0.1793721672386073,0.4159459182025896,3,0.7052565256724965,0.7052565256724965,0.23657375096398228,0.7052565256724965,0.7052565256724965,0.49738676700364076,Underprediction
B-1132,-1.6996,-1.45785575179144,-1.534749739436431,0.15990775140673905,-1.5647909266073246,-1.2740265893305642,3,-0.2417442482085601,0.2417442482085601,0.2907643372767603,0.2417442482085601,-0.2417442482085601,0.05844028154192192,Overprediction
B-1133,-1.1185,-0.4232717565807332,-0.4223780937380359,0.06195673987622011,-0.485670493873752,-0.3617666821304116,3,-0.6952282434192668,0.6952282434192668,0.12390381174334042,0.6952282434192669,-0.6952282434192669,0.4833423104478395,Overprediction
B-1134,-2.3752,-2.4898767572603697,-2.4898767572603697,0.06019823859051467,-2.532443339983208,-2.447310174537531,2,0.11467675726036952,0.11467675726036952,0.08513316544567706,0.11467675726036974,0.11467675726036974,0.013150758655753764,Underprediction
B-1135,-1.8648,-0.8235759677281272,-0.8342825127463834,0.08626144470556475,-0.9039843665123004,-0.732461023925698,3,-1.0412240322718729,1.0412240322718729,0.1715233425866024,1.0412240322718729,-1.0412240322718729,1.0841474853804982,Overprediction
B-1136,-1.0006,0.038614088739142634,-0.0108912604563138,0.08610593268358308,-0.0113068393891707,0.1380403660629124,3,-1.0392140887391426,1.0392140887391426,0.1493472054520831,1.0392140887391426,-1.0392140887391426,1.0799659222339264,Overprediction
B-1137,-2.9587,-2.207994979564494,-2.208220630921965,0.05952889742047628,-2.267410730546017,-2.148353577225501,3,-0.7507050204355056,0.7507050204355056,0.11905715332051603,0.7507050204355057,-0.7507050204355057,0.563558027707073,Overprediction
B-1139,-0.7181,-0.479568697963511,-0.5200556640235534,0.0727612546263052,-0.5230810331717788,-0.3955693966952007,3,-0.23853130203648898,0.23853130203648898,0.1275116364765781,0.23853130203648898,-0.23853130203648898,0.05689718205122273,Overprediction
B-114,-3.3567,-2.6196282831281725,-2.5909854484311925,0.07345760851433264,-2.70309238818864,-2.564807012764685,3,-0.7370717168718275,0.7370717168718275,0.13828537542395525,0.7370717168718275,-0.7370717168718275,0.5432747158123834,Overprediction
B-1140,-1.565,-1.3825217391394868,-1.539165129449337,0.30352126767766163,-1.575718544527032,-1.0326815434420908,3,-0.18247826086051333,0.1896239572118681,0.5430370010849412,0.1824782608605131,-0.1824782608605131,0.03329831568667747,Overprediction
B-1141,-0.6321,-0.9590925649051715,-0.9688872437693474,0.03709579654097068,-0.9903081915721156,-0.9180822593740514,3,0.3269925649051715,0.3269925649051715,0.07222593219806417,0.3269925649051715,0.3269925649051715,0.10692413750326278,Underprediction
B-1142,-1.9521,-0.0357283796174527,-0.0124312483642703,0.04747373068751115,-0.0903500515073725,-0.0044038389807153,3,-1.9163716203825472,1.9163716203825472,0.08594621252665721,1.9163716203825472,-1.9163716203825472,3.6724801874076296,Overprediction
B-1143,-2.7324,-2.158053332208134,-2.111194612787996,0.16894938555912611,-2.345486015639202,-2.017479368197204,3,-0.574346667791866,0.574346667791866,0.32800664744199803,0.574346667791866,-0.574346667791866,0.3298740948036201,Overprediction
B-1145,-1.4403,-0.34896995554174975,-0.3838494565343089,0.07423919612225366,-0.3993463060006341,-0.2637141040903062,3,-1.0913300444582503,1.0913300444582503,0.13563220191032788,1.09133004445825,-1.09133004445825,1.1910012659372462,Overprediction
B-1146,-2.4809,-0.7712445342869235,-0.8067067099012808,0.10083725386699252,-0.8495601920933192,-0.6574667008661705,3,-1.7096554657130767,1.7096554657130767,0.1920934912271487,1.7096554657130767,-1.7096554657130767,2.922921811442597,Overprediction
B-1150,1.0263,-0.45489505943597885,-0.4993334919849961,0.08640850014465631,-0.5100408751959037,-0.3553108111270369,3,1.481195059435979,1.481195059435979,0.1547300640688668,1.4811950594359788,1.4811950594359788,2.1939388040975527,Underprediction
B-1151,-8.4007,-6.979271588071888,-7.046848661607676,0.36054063935831715,-7.301242179055001,-6.589723923552985,3,-1.4214284119281129,1.4214284119281129,0.7115182555020159,1.4214284119281126,-1.4214284119281126,2.0204587302364763,Overprediction
B-1152,-2.7592,-2.940522298763322,-2.940522298763322,,-2.940522298763322,-2.940522298763322,1,0.1813222987633223,0.1813222987633223,0.0,0.1813222987633223,0.1813222987633223,0.03287777602881551,Underprediction
B-1153,0.9825,0.3762463565845913,0.3774223051354197,0.007598957732707659,0.3681279761197455,0.3831887884986089,3,0.6062536434154088,0.6062536434154088,0.015060812378863364,0.6062536434154087,0.6062536434154087,0.3675434801544575,Underprediction
B-1154,0.1844,0.0692449562483054,0.0692449562483054,0.09264137426738166,0.0037376122853989,0.1347523002112119,2,0.11515504375169461,0.11515504375169461,0.131014687925813,0.11515504375169461,0.11515504375169461,0.013260684101454699,Underprediction
B-1155,-4.3465,-4.781810093681041,-4.781810093681041,0.5993623845898733,-5.20562330021268,-4.357996887149402,2,0.435310093681041,0.435310093681041,0.8476264130632778,0.435310093681041,0.435310093681041,0.1894948776605967,Underprediction
B-1156,-3.4264,-4.413729622938679,-4.413729622938679,0.19606418889188795,-4.5523679404519735,-4.275091305425385,2,0.9873296229386792,0.9873296229386792,0.2772766350265883,0.9873296229386792,0.9873296229386792,0.9748197843322345,Underprediction
B-1157,-3.2883,-2.6196282831281725,-2.5909854484311925,0.07345760851433264,-2.70309238818864,-2.564807012764685,3,-0.6686717168718275,0.6686717168718275,0.13828537542395525,0.6686717168718275,-0.6686717168718275,0.4471218649443174,Overprediction
B-1159,-0.9895,-1.3747639108909633,-1.3747639108909633,0.009491576340658881,-1.381475468885593,-1.3680523528963338,2,0.38526391089096335,0.38526391089096335,0.013423115989259271,0.38526391089096323,0.38526391089096323,0.14842828103500005,Underprediction
B-1160,-0.4018,-2.066541724860463,-2.066541724860463,0.21944532695714056,-2.221713003651556,-1.9113704460693697,2,1.664741724860463,1.664741724860463,0.31034255758218654,1.6647417248604632,1.6647417248604632,2.7713650104913903,Underprediction
B-1161,-2.9758,-2.9939719485489382,-3.0367361831034563,0.09655059673203496,-3.0521890105934206,-2.8502264173954206,4,0.018171948548938333,0.08095873985122803,0.20196259319800003,0.01817194854893822,0.01817194854893822,0.0003302197140652579,Underprediction
B-1162,-3.2761,-4.380494431081921,-4.386687960263975,0.027929669355320836,-4.404807456302215,-4.349987876679572,3,1.1043944310819207,1.1043944310819207,0.0548195796226425,1.104394431081921,1.104394431081921,1.2196870594047597,Underprediction
B-1164,0.4167,-1.085266876828086,-1.085266876828086,0.0748826207432266,-1.138216885748642,-1.03231686790753,2,1.501966876828086,1.501966876828086,0.10590001784111203,1.501966876828086,1.501966876828086,2.255904499088715,Underprediction
B-1165,-0.1372,-1.1356234289824165,-1.1356234289824165,0.04706880434347849,-1.168906099716033,-1.1023407582488,2,0.9984234289824165,0.9984234289824165,0.06656534146723292,0.9984234289824165,0.9984234289824165,0.9968493435410065,Underprediction
B-1166,-3.1592,-2.47063777408265,-2.4902439372815284,0.03604463822350523,-2.4926295775770044,-2.429039807389416,3,-0.6885622259173502,0.6885622259173502,0.06358977018758827,0.6885622259173498,-0.6885622259173498,0.4741179389602555,Overprediction
B-1167,-0.2919,-0.04641961464630163,-0.0265603999376672,0.052323801225808,-0.105765705769551,-0.0069327382316867,3,-0.24548038535369834,0.24548038535369834,0.09883296753786429,0.24548038535369837,-0.24548038535369837,0.06026061959340025,Overprediction
B-1172,-1.3247,-1.5415799024110344,-1.5752519453574616,0.07467174596596167,-1.5934862607952682,-1.4560015010803735,3,0.21687990241103447,0.21687990241103447,0.1374847597148947,0.2168799024110344,0.2168799024110344,0.0470368920698198,Underprediction
B-1173,-2.2815,-1.8247661272271944,-1.8321638948534935,0.1064137872134255,-1.9272879988468448,-1.7148464879812453,3,-0.45673387277280536,0.45673387277280536,0.21244151086559948,0.4567338727728054,-0.4567338727728054,0.2086058305380452,Overprediction
B-1174,-3.3572,-2.128630102159991,-2.100176523955633,0.2796385742596262,-2.4214076543727434,-1.8643061281515965,3,-1.2285698978400093,1.2285698978400093,0.557101526221147,1.2285698978400093,-1.2285698978400093,1.5093839938786107,Overprediction
B-1175,-2.6049,-1.0772000095677807,-1.0444902049798863,0.06119520851282479,-1.147798852148127,-1.0393109715753288,3,-1.5276999904322193,1.5276999904322193,0.10848788057279823,1.5276999904322195,-1.5276999904322195,2.3338672607666036,Overprediction
B-1176,-2.6561,-1.0772000095677807,-1.0444902049798863,0.06119520851282479,-1.147798852148127,-1.0393109715753288,3,-1.578899990432219,1.578899990432219,0.10848788057279823,1.5788999904322192,-1.5788999904322192,2.492925179786862,Overprediction
B-1179,1.1303,0.7567319510621073,0.7567319510621073,0.10268188607948125,0.6841248931102816,0.8293390090139331,2,0.37356804893789275,0.37356804893789275,0.14521411590365152,0.37356804893789275,0.37356804893789275,0.13955308718726384,Underprediction
B-1183,0.6749,0.2324109631792794,0.2324109631792794,,0.2324109631792794,0.2324109631792794,1,0.44248903682072066,0.44248903682072066,0.0,0.44248903682072066,0.44248903682072066,0.19579654770652907,Underprediction
B-1184,-0.3857,0.2658710549309533,0.3162595940232509,0.12108043937575587,0.127733351996519,0.3536202187730901,3,-0.6515710549309532,0.6515710549309532,0.22588686677657108,0.6515710549309532,-0.6515710549309532,0.42454483962383527,Overprediction
B-1185,-1.335,-0.31307790029619315,-0.2347521288802662,0.17729753435063875,-0.516049274294266,-0.1884322977140472,3,-1.0219220997038068,1.0219220997038068,0.3276169765802187,1.0219220997038068,-1.0219220997038068,1.0443247778630371,Overprediction
B-1187,-0.0206,-0.6819082074479961,-0.6167064573117946,0.13981956153128983,-0.8424194363627827,-0.5865987286694108,3,0.6613082074479961,0.6613082074479961,0.25582070769337195,0.6613082074479961,0.6613082074479961,0.4373285452380819,Underprediction
B-1189,-3.1404,-4.506825278526872,-4.526507682074074,0.14797842300169042,-4.6439774980925295,-4.349990655414011,3,1.3664252785268716,1.3664252785268716,0.2939868426785184,1.3664252785268718,1.3664252785268718,1.867118041797239,Underprediction
B-1190,-0.5145,0.9570654203532597,0.9821293962112376,0.06866102519240273,0.8793937040235874,1.009673160824954,3,-1.4715654203532598,1.4715654203532598,0.13027945680136666,1.4715654203532598,-1.4715654203532598,2.1655047863794663,Overprediction
B-1192,0.1602,0.17030969125612247,0.1890503337278219,0.04267687578090464,0.1214690398185919,0.2004097002219535,3,-0.010109691256122428,0.03593033137706116,0.0789406604033616,0.01010969125612246,-0.01010969125612246,0.00010220585729411893,Overprediction
B-1193,-1.7705,-1.117884424089123,-1.0754264381264256,0.0955853689582971,-1.2273435271797044,-1.0508833069612389,3,-0.652615575910877,0.652615575910877,0.17646022021846552,0.6526155759108769,-0.6526155759108769,0.42590708992148557,Overprediction
B-1194,-2.7894,-3.1770732142042686,-3.1090537085364294,0.1655757424280141,-3.3658257750039065,-3.05634015907247,3,0.3876732142042685,0.3876732142042685,0.30948561593143653,0.3876732142042685,0.3876732142042685,0.15029052101146864,Underprediction
B-1195,-4.2286,-3.325158988829726,-3.3669589906254505,0.17050006447448843,-3.4708718381962207,-3.137646137667508,3,-0.9034410111702736,0.9034410111702736,0.3332257005287125,0.903441011170274,-0.903441011170274,0.8162056606643671,Overprediction
B-1196,-5.2838,-5.3899149192858244,-5.309703614794163,0.39388853469065765,-5.817735399381406,-5.042305743681902,3,0.10611491928582328,0.2671110901645557,0.7754296556995044,0.10611491928582417,0.10611491928582417,0.011260376095036979,Underprediction
B-1197,-2.732,-1.5392718432021073,-1.4722514501030224,0.14201357441609877,-1.7023932101810149,-1.4431708693222844,3,-1.192728156797893,1.192728156797893,0.2592223408587304,1.192728156797893,-1.192728156797893,1.422600456018499,Overprediction
B-1198,-2.7307,-1.8670604467643317,-1.883623014494008,0.029417252653705858,-1.8844625381905624,-1.8330957876084248,3,-0.8636395532356683,0.8636395532356683,0.05136675058213758,0.8636395532356684,-0.8636395532356684,0.745873277913105,Overprediction
B-1199,-1.8108,-1.4897386038133205,-1.4431708693222844,0.09583523391904339,-1.5999590953238574,-1.4260858467938198,3,-0.32106139618667945,0.32106139618667945,0.1738732485300376,0.3210613961866795,-0.3210613961866795,0.10308042012133999,Overprediction
B-120,-2.366,-2.0263695943829965,-2.01697146265719,0.029161389121401784,-2.0590712129070075,-2.003066107584792,3,-0.3396304056170035,0.3396304056170035,0.056005105322215254,0.33963040561700364,-0.33963040561700364,0.11534881241957042,Overprediction
B-1200,-1.6138,-2.184522746675532,-2.2055459167108613,0.03775956038366042,-2.207091429819061,-2.140930893496673,3,0.5707227466755319,0.5707227466755319,0.06616053632238783,0.570722746675532,0.570722746675532,0.3257244535728635,Underprediction
B-1201,-0.2122,0.17030969125612247,0.1890503337278219,0.04267687578090464,0.1214690398185919,0.2004097002219535,3,-0.3825096912561225,0.3825096912561225,0.0789406604033616,0.38250969125612244,-0.38250969125612244,0.14631366390485412,Overprediction
B-1202,1.065,0.34771781505271915,0.34771781505271915,0.04687604814231037,0.3145714435360644,0.3808641865693739,2,0.7172821849472808,0.7172821849472808,0.06629274303330945,0.7172821849472808,0.7172821849472808,0.5144937328427451,Underprediction
B-1203,-4.6776,-3.357615008628546,-3.337274675654157,0.28565848816684813,-3.652900020402052,-3.082670329829428,3,-1.3199849913714543,1.3199849913714543,0.5702296905726238,1.319984991371454,-1.319984991371454,1.7423603774458978,Overprediction
B-1205,-4.2808,-2.713707995219824,-2.668662122436885,0.14739699217865956,-2.878371795940428,-2.59409006728216,3,-1.567092004780176,1.567092004780176,0.28428172865826795,1.567092004780176,-1.567092004780176,2.455777351445951,Overprediction
B-1206,-0.7216,-0.6072747920990471,-0.5687719857394097,0.15069188815642345,-0.7734826363863322,-0.4795697541713994,3,-0.11432520790095292,0.1489136321585077,0.2939128822149328,0.11432520790095291,-0.11432520790095291,0.013070253161596105,Overprediction
B-1207,-0.6805,-0.5681865347815921,-0.529472371181893,0.1639896225436969,-0.748069335563186,-0.4270178975996971,3,-0.11231346521840795,0.15735968892719862,0.3210514379634889,0.1123134652184079,-0.1123134652184079,0.012614314469366523,Overprediction
B-1208,-0.7062,-0.6072747920990471,-0.5687719857394097,0.15069188815642345,-0.7734826363863322,-0.4795697541713994,3,-0.09892520790095295,0.14378029882517437,0.2939128822149328,0.09892520790095294,-0.09892520790095294,0.009786196758246761,Overprediction
B-1209,-0.8106,-0.5681865347815921,-0.529472371181893,0.1639896225436969,-0.748069335563186,-0.4270178975996971,3,-0.24241346521840793,0.24241346521840793,0.3210514379634889,0.2424134652184079,-0.2424134652184079,0.058764288119196255,Overprediction
B-121,-0.9482,-4.181261431828944,-4.158336219421119,0.07171776266938111,-4.26163893815862,-4.123809137907095,3,3.233061431828945,3.233061431828945,0.13782980025152458,3.2330614318289443,3.2330614318289443,10.452686221979823,Underprediction
B-1210,-0.8229,0.34698701768583984,0.3655495536563275,0.08531595466553862,0.2539180040915244,0.4214934953096677,3,-1.1698870176858398,1.1698870176858398,0.1675754912181433,1.1698870176858398,-1.1698870176858398,1.3686356341498684,Overprediction
B-1211,-1.103,-1.7538293662671647,-1.742834238255999,0.03232558878369813,-1.7902182568908505,-1.7284356036546449,3,0.6508293662671648,0.6508293662671648,0.061782653236205576,0.6508293662671647,0.6508293662671647,0.4235788639957192,Underprediction
B-1212,-4.6961,-3.301541645084061,-3.286244119159767,0.2531580001581051,-3.562001527895588,-3.0563792881968275,3,-1.3945583549159395,1.3945583549159395,0.5056222396987606,1.3945583549159393,-1.3945583549159393,1.9447930052658509,Overprediction
B-1213,-1.3018,-1.0952440462116466,-1.1170922668642098,0.10505540636359158,-1.1876573920518347,-0.9809824797188954,3,-0.20655595378835342,0.20655595378835342,0.20667491233293933,0.20655595378835345,-0.20655595378835345,0.042665362045416405,Overprediction
B-1214,-0.3535,0.07143674427562376,0.0519434191460288,0.12382082574838589,-0.0414811952074233,0.2038480088882658,3,-0.4249367442756237,0.4249367442756237,0.2453292040956891,0.4249367442756237,-0.4249367442756237,0.18057123663556682,Overprediction
B-1215,-4.1254,-3.5615685169721907,-3.556125033894189,0.21335822067097937,-3.8664055580082257,-3.3310614076594933,5,-0.5638314830278095,0.5638314830278095,0.5353441503487324,0.5638314830278093,-0.5638314830278093,0.31790594125333876,Overprediction
B-1216,-1.8903,-2.1408970412618213,-2.1408970412618213,,-2.1408970412618213,-2.1408970412618213,1,0.25059704126182125,0.25059704126182125,0.0,0.25059704126182125,0.25059704126182125,0.06279887708917894,Underprediction
B-1217,-2.4944,-1.4287931928920838,-1.4287931928920838,0.03818878137019445,-1.4557967391641988,-1.4017896466199689,2,-1.0656068071079163,1.0656068071079163,0.05400709254422997,1.0656068071079163,-1.0656068071079163,1.135517867354728,Overprediction
B-1218,0.1076,0.18874685326971047,0.18874685326971047,0.16473270872140225,0.0722632378495786,0.3052304686898423,2,-0.08114685326971047,0.11648361542013186,0.23296723084026372,0.08114685326971047,-0.08114685326971047,0.0065848117955759206,Overprediction
B-1219,-2.3,-1.3572426062001453,-1.3501427420638823,0.056099742018481974,-1.4165543083394927,-1.3050307681970603,3,-0.9427573937998547,0.9427573937998547,0.11152354014243238,0.9427573937998546,-0.9427573937998546,0.888791503564294,Overprediction
B-1221,-0.5395,-0.6711359014957666,-0.838757099196733,0.30721869314760547,-0.858084745657513,-0.316565859633054,3,0.1316359014957667,0.2802586617403973,0.5415188860244591,0.13163590149576665,0.13163590149576665,0.01732801056260318,Underprediction
B-1222,-4.222,-4.011145049910782,-4.014147510691614,0.24580534143911872,-4.22498571032009,-3.79129946793981,4,-0.2108549500892184,0.2128143645508983,0.4336862423802801,0.21085495008921828,-0.21085495008921828,0.04445980997712674,Overprediction
B-1223,-1.933,-3.286654620608242,-3.286654620608242,,-3.286654620608242,-3.286654620608242,1,1.353654620608242,1.353654620608242,0.0,1.353654620608242,1.353654620608242,1.8323808318940438,Underprediction
B-1225,-2.3478,-2.3605064573643784,-2.364441602355579,0.038035445731822826,-2.396421349247988,-2.320656420489568,3,0.012706457364378476,0.030802177037999662,0.07576492875841989,0.012706457364378476,0.012706457364378476,0.000161454058752768,Underprediction
B-1226,-4.4001,-4.333039747302263,-4.344336655484293,0.03786842540921394,-4.364939511562936,-4.27854616667753,4,-0.06706025269773708,0.06706025269773708,0.08639334488540573,0.06706025269773708,-0.06706025269773708,0.004497077491884353,Overprediction
B-1227,-2.3925,-2.4661784616532514,-2.455796691258448,0.10131038151728776,-2.596758014585509,-2.3563624495106,4,0.07367846165325131,0.09174723689795128,0.240395565074909,0.07367846165325131,0.07367846165325131,0.005428515711589624,Underprediction
B-1228,-2.5038,-1.6808681436021191,-1.7272932323035382,0.16197422727746263,-1.8145606140101171,-1.5007505844927025,3,-0.8229318563978808,0.8229318563978808,0.31381002951741466,0.8229318563978809,-0.8229318563978809,0.6772168402744625,Overprediction
B-1229,-4.4112,-2.625099769649866,-2.625099769649866,0.16076222717426347,-2.7387758306434398,-2.511423708656292,2,-1.786100230350134,1.786100230350134,0.22735212198714772,1.7861002303501339,-1.7861002303501339,3.1901540328568014,Overprediction
B-1230,0.7953,-1.9588575169236115,-1.9588575169236115,0.0965135751154879,-2.0271029203643303,-1.8906121134828928,2,2.7541575169236117,2.7541575169236117,0.13649080688143744,2.7541575169236117,2.7541575169236117,7.585383628026834,Underprediction
B-1231,-0.5916,-2.529231142074296,-2.5299663127970726,0.14640568889003244,-2.707454095545672,-2.3495378471573667,4,1.937631142074296,1.937631142074296,0.3579162483883054,1.937631142074296,1.937631142074296,3.7544144427361408,Underprediction
B-1232,-2.5243,-2.033390952134121,-2.033390952134121,,-2.033390952134121,-2.033390952134121,1,-0.4909090478658791,0.4909090478658791,0.0,0.4909090478658791,-0.4909090478658791,0.24099169327658396,Overprediction
B-1236,-4.8179,-4.27473021064708,-4.27473021064708,0.15483739573615515,-4.38421678315338,-4.16524363814078,2,-0.5431697893529202,0.5431697893529202,0.21897314501260023,0.5431697893529197,-0.5431697893529197,0.29503342006569516,Overprediction
B-1237,-0.7845,-0.16513457942342777,-0.1729275732689253,0.027264646873070342,-0.1876542310523936,-0.1348219339489644,3,-0.6193654205765722,0.6193654205765722,0.05283229710342918,0.6193654205765722,-0.6193654205765722,0.38361352420599415,Overprediction
B-1238,-1.8614,-2.7408336596500216,-2.7219593297432048,0.051074240872394656,-2.798658817262951,-2.7018828319439088,3,0.8794336596500217,0.8794336596500217,0.09677598531904241,0.8794336596500216,0.8794336596500216,0.7734035617254301,Underprediction
B-1239,-1.3054,-2.6159237203089436,-2.5731092430403706,0.10125181797323256,-2.731549434016056,-2.543112483870404,3,1.3105237203089437,1.3105237203089437,0.1884369501456522,1.3105237203089437,1.3105237203089437,1.7174724214923944,Underprediction
